id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd
prot-a-647,Probable serine carboxypeptidase CPVL,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-648,Probable carboxypeptidase X1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-649,Carboxypeptidase Z,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-65,Endothelial monocyte-activating polypeptide 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-650,Cellular retinoic acid-binding protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-651,Cellular retinoic acid-binding protein 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-652,Protein crumbs homolog 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-653,Cyclic AMP-responsive element-binding protein 3-like protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-654,Cyclic AMP-responsive element-binding protein 3-like protein 4,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-655,CREB-binding protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-656,Protein CREG1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-657,Cysteine-rich with EGF-like domain protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-658,Corticoliberin,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-659,Corticotropin-releasing factor-binding protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-66,Adenylate kinase isoenzyme 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-660,Cysteine-rich motor neuron 1 protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-661,Cysteine-rich secretory protein 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-662,Cysteine-rich secretory protein 3,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-663,Cysteine-rich secretory protein LCCL domain-containing 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-664,Adapter molecule crk,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-665,Crk-like protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-666,Cytokine receptor-like factor 1:Cardiotrophin-like cytokine factor 1 Complex,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-667,Cytokine receptor-like factor 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-668,Cytokine receptor-like factor 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-669,Peroxisomal carnitine O-octanoyltransferase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-67,Alcohol dehydrogenase [NADP(+)],,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-670,C-reactive protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-671,Cytotoxic and regulatory T-cell molecule,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-672,Cytotoxic and regulatory T-cell molecule,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-673,Alpha-crystallin A chain,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-674,Beta-crystallin B2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-675,Gamma-crystallin D,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-676,Quinone oxidoreductase-like protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-677,Putative chondrosarcoma-associated gene 1 protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-678,Cold shock domain-containing protein C2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-679,Cold shock domain-containing protein E1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-68,Aldose reductase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-680,Macrophage colony-stimulating factor 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-681,Granulocyte-macrophage colony-stimulating factor,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-682,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-683,Cytokine receptor common subunit beta,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-684,Cytokine receptor common subunit beta,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-685,Granulocyte colony-stimulating factor,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-686,Granulocyte colony-stimulating factor receptor,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-687,Chondroitin sulfate N-acetylgalactosaminyltransferase 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-688,Chorionic somatomammotropin hormone,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-689,Tyrosine-protein kinase CSK,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-69,Aldo-keto reductase family 1 member C1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-690,CUB and sushi domain-containing protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-691,CUB and sushi domain-containing protein 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-692,alpha-S1-casein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-693,Casein kinase I isoform delta,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-694,Casein kinase I isoform gamma-2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-695,Casein kinase II subunit alpha,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-696,Casein kinase II subunit alpha,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-697,Casein kinase II 2-alpha:2-beta heterotetramer,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-698,Casein kinase II 2-alpha':2-beta heterotetramer,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-699,Chondroitin sulfate proteoglycan 4,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-7,Tyrosine-protein kinase ABL1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-70,RAC-alpha/beta/gamma serine/threonine-protein kinase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-700,Cysteine and glycine-rich protein 2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-701,Cysteine and glycine-rich protein 3,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-702,Cystatin-D,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-703,Cystatin-M,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-704,Cystatin-M,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-705,Cystatin-F,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-706,Cystatin-8,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-707,Cancer/testis antigen 55,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-708,Di-N-acetylchitobiase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-709,Transcriptional repressor CTCF,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-71,RAC-alpha/beta/gamma serine/threonine-protein kinase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-710,Cardiotrophin-1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-711,Cardiotrophin-1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-712,Connective tissue growth factor,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-713,Catenin alpha-2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-714,Chymotrypsinogen B,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-715,Chymotrypsin-C,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-716,Chymotrypsin-like protease CTRL-1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-717,Lysosomal protective protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-718,Cathepsin B,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-719,Dipeptidyl peptidase 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-72,RAC-beta serine/threonine-protein kinase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-720,Cathepsin E,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-721,Cathepsin F,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-722,Cathepsin F,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-723,Cathepsin G,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-724,Cathepsin H,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-725,Cathepsin H,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-726,Cathepsin O,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-727,Cathepsin S,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-728,Cathepsin L2,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-729,Cathepsin Z,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-73,RAC-beta serine/threonine-protein kinase,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-730,Cortexin-3,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-731,cubilin,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-732,Cullin-3,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-733,Cullin-4B,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-734,Cullin-9,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-735,CUB and zona pellucida-like domain-containing protein 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-736,Fractalkine,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-737,Coxsackievirus and adenovirus receptor,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-738,C-X-C motif chemokine 10,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-739,C-X-C motif chemokine 11,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-74,CD166 antigen,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-740,Stromal cell-derived factor 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-741,Stromal cell-derived factor 1,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-742,Growth-regulated alpha protein,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-743,C-X-C motif chemokine 13,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-744,C-X-C motif chemokine 14,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-745,C-X-C motif chemokine 16,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-746,Gro-beta/gamma,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-747,Gro-beta/gamma,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-748,C-X-C motif chemokine 5,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-749,Interleukin-8,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-75,"Aldehyde dehydrogenase, dimeric NADP-preferring",,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-750,C-X-C motif chemokine 9,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-751,C-X-C motif chemokine 9,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-752,Cytochrome b5,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-753,NADH-cytochrome b5 reductase 3,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
prot-a-754,Cytochrome c,,public,2018,Sun BB,NA,Males and Females,29875488,European,NA,3301,HG19/GRCh37,,Immune system,Protein,NA,NA,1,10534735,,,,0,
