id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,outcome_code,method_status,ci_critical,ci_lower,ci_upper,OR,OR_lower,OR_upper,OR_overflow,q_sensitivity_58
ukb-b-14057,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Inverse variance weighted,366,0.410350723292708,0.0962361117282632,2.00799976808938e-05,DD,ESTIMATED,1.95996398454005,0.22173141029314,0.598970036292277,1.50734635389323,1.24823606947612,1.82024305029803,FALSE,2.91159966372961e-05
ukb-b-14057,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",MR Egger,366,0.64411814933569,0.251668752322326,0.0108890853207996,DD,ESTIMATED,1.96650256879936,0.149210901407305,1.13902539726408,1.9043069742317,1.16091780259077,3.12372249268177,FALSE,0.0350870527003544
ukb-b-14057,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Weighted median,366,0.477596511643721,0.147062894578873,0.0011639651123353,DD,ESTIMATED,1.95996398454005,0.18935853480692,0.765834488480522,1.61219485028087,1.20847415486698,2.15078843416246,FALSE,0.00177657832935388
ukb-b-14057,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Weighted mode,366,0.57393827135669,0.629638247538221,0.362614357292179,DD,ESTIMATED,1.96648459637679,-0.664235643716897,1.81211218643028,1.77524469782725,0.514666766176771,6.12336747634744,FALSE,0.657238522592075
ukb-b-12493,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Inverse variance weighted,167,3.4812493148516,0.367158516105094,2.50419215425799e-21,IHD,ESTIMATED,1.95996398454005,2.76163184666845,4.20086678303476,32.5002998306501,15.8256469176721,66.744158679709,FALSE,2.0749020706709e-20
ukb-b-12493,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,MR Egger,167,5.20624322444673,1.17701125865822,1.75875540707433e-05,IHD,ESTIMATED,1.97444563009238,2.88229848821948,7.53018796067399,182.407505331915,17.8552661695591,1863.45572703576,FALSE,0.000204015627220623
ukb-b-12493,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Weighted median,167,2.88956693230606,0.362192317815939,1.48734634549235e-15,IHD,ESTIMATED,1.95996398454005,2.17968303390973,3.59945083070239,17.9855189675125,8.84350272394896,36.5781413347389,FALSE,1.72532176077113e-14
ukb-b-12493,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Weighted mode,167,2.65651859643314,1.12197761967169,0.0190498303662147,IHD,ESTIMATED,1.97435776365803,0.441333372383785,4.87170382048249,14.2466044830977,1.55477893631532,130.543149612528,FALSE,0.552445080620226
ukb-b-12493,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Inverse variance weighted,167,0.97061112689079,0.229269758555326,2.30092879296759e-05,DD,ESTIMATED,1.95996398454005,0.521250657378158,1.41997159640342,2.63955707085461,1.68413260600444,4.13700293282024,FALSE,3.2549724388322e-05
ukb-b-12493,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,MR Egger,167,1.08548911104742,0.739966757973298,0.144294949146855,DD,ESTIMATED,1.97444563009238,-0.375535020646583,2.54651324274142,2.96088766749956,0.686921663186382,12.7625262812133,FALSE,0.246150207368164
ukb-b-12493,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Weighted median,167,0.889938498960697,0.336104375804131,0.00810164897925652,DD,ESTIMATED,1.95996398454005,0.231186027338286,1.54869097058311,2.43497989289068,1.26009362951096,4.70530676445287,FALSE,0.0104421253510417
ukb-b-12493,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension || id:ukb-b-12493,Weighted mode,167,1.03821305699175,1.1064984368868,0.349460143755107,DD,ESTIMATED,1.97435776365803,-1.14641072235119,3.22283683633468,2.82416587917836,0.317775308702743,25.0992216660112,FALSE,0.653828656057942
ukb-b-14177,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Inverse variance weighted,377,1.62910792445251,0.126347383887414,4.87295230508418e-38,IHD,ESTIMATED,1.95996398454005,1.38147160249232,1.87674424641269,5.09932370692775,3.98075540879965,6.53220296091395,FALSE,2.82631233694882e-36
ukb-b-14177,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,MR Egger,377,1.80762083452014,0.333562870751058,1.07368309095183e-07,IHD,ESTIMATED,1.96631016080241,1.15173277249591,2.46350889654437,6.09592694680154,3.16367008347808,11.7459546539972,FALSE,2.07578730917355e-06
ukb-b-14177,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Weighted median,377,1.42604951569116,0.160860510421349,7.64140981651055e-19,IHD,ESTIMATED,1.95996398454005,1.11076870873058,1.74133032265173,4.16222387051014,3.03669182897604,5.70492777137878,FALSE,4.43201769357612e-17
ukb-b-14177,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Weighted mode,377,1.39281543451946,0.747760085285413,0.0632911787357326,IHD,ESTIMATED,1.96629322917802,-0.0775001582268342,2.86313102726575,4.02616952756642,0.92542687796926,17.5162851334894,FALSE,0.568837167416555
ukb-b-14177,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Inverse variance weighted,377,0.411857709422858,0.0987770850538211,3.0517841463177e-05,DD,ESTIMATED,1.95996398454005,0.218258180219519,0.605457238626197,1.5096196163992,1.24390817865165,1.83208971958651,FALSE,4.11636001131225e-05
ukb-b-14177,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,MR Egger,377,0.529349671270894,0.260865273468239,0.0431430807568156,DD,ESTIMATED,1.96631016080241,0.0164076334497968,1.04229170909199,1.69782780331414,1.01654297788156,2.83570819181083,FALSE,0.104262445162304
ukb-b-14177,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Weighted median,377,0.468300689174626,0.150130551050315,0.00181287589924021,DD,ESTIMATED,1.95996398454005,0.174050216136856,0.762551162212397,1.59727761457375,1.19011532731401,2.14373827432043,FALSE,0.0026286700538983
ukb-b-14177,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: High blood pressure || id:ukb-b-14177,Weighted mode,377,0.603834811229294,0.579873708521744,0.298395575288174,DD,ESTIMATED,1.96629322917802,-0.536366935615361,1.74403655807395,1.82911969700637,0.584869264849378,5.72038755847135,FALSE,0.637894199170223
ukb-b-6134,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Age completed full time education || id:ukb-b-6134,Inverse variance weighted,157,-0.432301706010935,0.0920779540993534,2.66667475192867e-06,IHD,ESTIMATED,1.95996398454005,-0.6127711798158,-0.25183223220607,0.649013535858509,0.541847230501913,0.777375145642785,FALSE,4.41906101748179e-06
ukb-b-6134,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Age completed full time education || id:ukb-b-6134,MR Egger,157,-0.0833337522375787,0.300996074392869,0.782256524026328,IHD,ESTIMATED,1.97538713105511,-0.67791752409136,0.511250019616202,0.920044029218893,0.507673109334499,1.66737414319812,FALSE,0.840201451731982
ukb-b-6134,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Age completed full time education || id:ukb-b-6134,Weighted median,157,-0.342117756743621,0.123138596349923,0.00546416903053781,IHD,ESTIMATED,1.95996398454005,-0.583464970696284,-0.100770542790957,0.710264561342636,0.557961692329739,0.904140470634885,FALSE,0.00720276826752711
ukb-b-6134,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Age completed full time education || id:ukb-b-6134,Weighted mode,157,-0.177047373746387,0.425194227038319,0.677695680991689,IHD,ESTIMATED,1.97528750770344,-1.0169282187628,0.662833471270026,0.837740096696042,0.361704311945909,1.94028228703352,FALSE,0.809774102974155
ukb-b-6134,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Age completed full time education || id:ukb-b-6134,Inverse variance weighted,157,-0.416313220600831,0.0996208386871031,2.92822945558795e-05,DD,ESTIMATED,1.95996398454005,-0.611566476537227,-0.221059964664434,0.659473677390007,0.542500388989075,0.801668607059852,FALSE,4.04374543866908e-05
ukb-b-6134,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Age completed full time education || id:ukb-b-6134,MR Egger,157,-0.481248590828906,0.32768505834503,0.143959311779014,DD,ESTIMATED,1.97538713105511,-1.12855343812272,0.166056256464909,0.618011266672544,0.323500882159325,1.18063951846071,FALSE,0.246150207368164
ukb-b-6134,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Age completed full time education || id:ukb-b-6134,Weighted median,157,-0.524418174301704,0.126439293469422,3.35995434415765e-05,DD,ESTIMATED,1.95996398454005,-0.772234635732461,-0.276601712870947,0.59189964662619,0.461979557953849,0.758356480593904,FALSE,7.49528276773629e-05
ukb-b-6134,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Age completed full time education || id:ukb-b-6134,Weighted mode,157,-0.643139459091951,0.369697245992847,0.0838948871093196,DD,ESTIMATED,1.97528750770344,-1.37339781073399,0.0871188925500862,0.525639606881744,0.253245017385493,1.09102638691687,FALSE,0.568837167416555
ukb-b-4063,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Number of self-reported non-cancer illnesses || id:ukb-b-4063,Inverse variance weighted,166,0.997526925655502,0.140272348219202,1.14906410315412e-12,IHD,ESTIMATED,1.95996398454005,0.722598175119005,1.272455676192,2.71156762119689,2.05977792814482,3.56960760859576,FALSE,3.9203363519376e-12
ukb-b-4063,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Number of self-reported non-cancer illnesses || id:ukb-b-4063,MR Egger,166,1.50379440768606,0.503259779988076,0.00323871926555403,IHD,ESTIMATED,1.97453457585847,0.510090571460674,2.49749824391144,4.49872672926338,1.66544202963242,12.1520544242874,FALSE,0.0156538097835111
ukb-b-4063,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Number of self-reported non-cancer illnesses || id:ukb-b-4063,Weighted median,166,0.695045950017867,0.14791824400814,2.61627839619188e-06,IHD,ESTIMATED,1.95996398454005,0.405131519105506,0.984960380930228,2.00380114652428,1.49949969994795,2.67770579410678,FALSE,7.9865340515331e-06
ukb-b-4063,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Number of self-reported non-cancer illnesses || id:ukb-b-4063,Weighted mode,166,0.556735197717731,0.477364081547089,0.245188434231274,IHD,ESTIMATED,1.97444563009238,-0.385794227055981,1.49926462249144,1.74496622072748,0.679910418455228,4.47839454850249,FALSE,0.568837167416555
ukb-b-4063,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Number of self-reported non-cancer illnesses || id:ukb-b-4063,Inverse variance weighted,166,0.603180815029583,0.103918214737324,6.46045805676809e-09,DD,ESTIMATED,1.95996398454005,0.399504856806727,0.806856773252438,1.82792385075778,1.49108621363943,2.24085339506542,FALSE,1.4988262691702e-08
ukb-b-4063,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Number of self-reported non-cancer illnesses || id:ukb-b-4063,MR Egger,166,0.0303838721037672,0.371191303782501,0.934861816140129,DD,ESTIMATED,1.97453457585847,-0.702546191472766,0.763313935680301,1.03085017263577,0.49532251086392,2.14537408479531,FALSE,0.934861816140129
ukb-b-4063,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Number of self-reported non-cancer illnesses || id:ukb-b-4063,Weighted median,166,0.593232594246087,0.140311264491742,2.35803419178578e-05,DD,ESTIMATED,1.95996398454005,0.318227569217,0.868237619275175,1.80982941367181,1.37468906254782,2.38270791252311,FALSE,5.69858263014896e-05
ukb-b-4063,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Number of self-reported non-cancer illnesses || id:ukb-b-4063,Weighted mode,166,0.598807727617254,0.454820286138223,0.18980494683614,DD,ESTIMATED,1.97444563009238,-0.299210198825726,1.49682565406023,1.81994763303536,0.741403550899156,4.4674851947688,FALSE,0.568837167416555
ukb-b-17729,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: None of the above || id:ukb-b-17729,Inverse variance weighted,266,0.696300046861164,0.179127703309844,0.000101419232790754,IHD,ESTIMATED,1.95996398454005,0.345216199740493,1.04738389398183,2.00631568362368,1.4122952245241,2.85018497015082,FALSE,0.000130718122263638
ukb-b-17729,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: None of the above || id:ukb-b-17729,MR Egger,266,0.785009699898592,0.692243188590737,0.257819635447144,IHD,ESTIMATED,1.96899049692972,-0.578010560000894,2.14802995979808,2.19242820696135,0.561013359509312,8.56796252924167,FALSE,0.391704943528784
ukb-b-17729,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: None of the above || id:ukb-b-17729,Weighted median,266,0.795012933890376,0.235474906988087,0.000734915771494114,IHD,ESTIMATED,1.95996398454005,0.333490596930806,1.25653527084994,2.21446963832639,1.39583192137567,3.51322799254825,FALSE,0.0012178604213331
ukb-b-17729,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: None of the above || id:ukb-b-17729,Weighted mode,266,1.12222269391079,0.945673704142826,0.236412194546641,IHD,ESTIMATED,1.96895628132944,-0.739767485949312,2.98421287377089,3.07167401243455,0.477224864108225,19.7709338894087,FALSE,0.568837167416555
ukb-b-17729,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: None of the above || id:ukb-b-17729,Inverse variance weighted,266,0.780210325333374,0.182614460118155,1.93340831509644e-05,DD,ESTIMATED,1.95996398454005,0.422292560445564,1.13812809022118,2.18193113263369,1.52545474712709,3.12092081166109,FALSE,2.87532518655368e-05
ukb-b-17729,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: None of the above || id:ukb-b-17729,MR Egger,266,0.450341769153901,0.705596774255282,0.523869153053564,DD,ESTIMATED,1.96899049692972,-0.938971574019013,1.83965511232682,1.56884827782355,0.391029773819853,6.29436703703241,FALSE,0.633008559939723
ukb-b-17729,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: None of the above || id:ukb-b-17729,Weighted median,266,0.665975776193994,0.23747076337642,0.00504019159399827,DD,ESTIMATED,1.95996398454005,0.200541632594977,1.13140991979301,1.94638883491097,1.22206448889688,3.10002420583042,FALSE,0.00696026458218809
ukb-b-17729,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: None of the above || id:ukb-b-17729,Weighted mode,266,0.697929595596275,0.844301989588221,0.409187627684566,DD,ESTIMATED,1.96895628132944,-0.964464110142401,2.36032330133495,2.0095877380702,0.381187419486751,10.5943760747394,FALSE,0.689641122660445
ukb-b-7408,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Average total household income before tax || id:ukb-b-7408,Inverse variance weighted,177,-0.151872573420592,0.0624401127437148,0.0150036150405154,IHD,ESTIMATED,1.95996398454005,-0.274252945588894,-0.0294922012522906,0.859097745653711,0.760139776937882,0.970938449715679,FALSE,0.0150036150405154
ukb-b-7408,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Average total household income before tax || id:ukb-b-7408,MR Egger,177,0.0209116879889425,0.250230445999719,0.933494061149447,IHD,ESTIMATED,1.97361246195438,-0.472946238596506,0.514769614574391,1.02113186944656,0.623163572425373,1.67325296429179,FALSE,0.934861816140129
ukb-b-7408,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Average total household income before tax || id:ukb-b-7408,Weighted median,177,-0.096154926878814,0.0881366723750972,0.275283779756871,IHD,ESTIMATED,1.95996398454005,-0.268899630451211,0.0765897766935828,0.908323281476249,0.764219956211115,1.07959910882498,FALSE,0.275283779756871
ukb-b-7408,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Average total household income before tax || id:ukb-b-7408,Weighted mode,177,0.009646661690216,0.310022529727884,0.975212285408384,IHD,ESTIMATED,1.9735343877061,-0.602193461691399,0.621486785071831,1.00969334070926,0.54760915807132,1.86169392393516,FALSE,0.975212285408384
ukb-b-7408,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Average total household income before tax || id:ukb-b-7408,Inverse variance weighted,177,-0.306392145153548,0.0686038408774545,7.96555041801876e-06,DD,ESTIMATED,1.95996398454005,-0.440853202474475,-0.17193108783262,0.736097905624708,0.643487161962961,0.842037197777489,FALSE,1.21579453748707e-05
ukb-b-7408,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Average total household income before tax || id:ukb-b-7408,MR Egger,177,-0.339360723500678,0.275240843257829,0.219244676633965,DD,ESTIMATED,1.97361246195438,-0.882579481793162,0.203858034791807,0.712225486275034,0.413714365453039,1.22612407414044,FALSE,0.363319749850571
ukb-b-7408,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Average total household income before tax || id:ukb-b-7408,Weighted median,177,-0.168602165774236,0.0894190614027504,0.0593585549886193,DD,ESTIMATED,1.95996398454005,-0.343860305655002,0.00665597410653032,0.844844944771714,0.709027968329287,1.00667817432956,FALSE,0.0625962943516349
ukb-b-7408,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Average total household income before tax || id:ukb-b-7408,Weighted mode,177,0.0308535607064147,0.31135961630298,0.921177198214349,DD,ESTIMATED,1.9735343877061,-0.583625349010494,0.645332470423323,1.03133446493728,0.557872214549469,1.90662081893871,FALSE,0.954076383864862
ieu-b-102,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Major depression || id:ieu-b-102,Inverse variance weighted,164,0.211305609919682,0.0425585071206018,6.867926349933e-07,IHD,ESTIMATED,1.95996398454005,0.127892468727511,0.294718751111853,1.23528981420173,1.13643079427716,1.34274865900755,FALSE,1.2070900857458e-06
ieu-b-102,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Major depression || id:ieu-b-102,MR Egger,164,0.201647355024966,0.171799711605941,0.242223835445805,IHD,ESTIMATED,1.97471578592379,-0.137608247500441,0.540902957550372,1.22341650035009,0.871440013688149,1.71755704330611,FALSE,0.379702228536667
ieu-b-102,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Major depression || id:ieu-b-102,Weighted median,164,0.185687106927426,0.0556533550658145,0.000848421411438958,IHD,ESTIMATED,1.95996398454005,0.0766085353796099,0.294765678475242,1.20404546394747,1.07961936087564,1.34281167214032,FALSE,0.00136690116287388
ieu-b-102,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Major depression || id:ieu-b-102,Weighted mode,164,0.182204118959646,0.207562080708325,0.381328310877871,IHD,ESTIMATED,1.97462462096636,-0.227653075986018,0.59206131390531,1.19985908287349,0.796400502374119,1.80771083702521,FALSE,0.670213394876258
ieu-b-102,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Major depression || id:ieu-b-102,Inverse variance weighted,164,0.49414988890024,0.0463424713503797,1.51621941074633e-26,DD,ESTIMATED,1.95996398454005,0.403320314098917,0.584979463701564,1.63910422591186,1.49678625662687,1.79495412354784,FALSE,2.19851814558218e-25
ieu-b-102,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Major depression || id:ieu-b-102,MR Egger,164,0.202345089897344,0.185807565812111,0.277769692847312,DD,ESTIMATED,1.97471578592379,-0.164572043455904,0.569262223250592,1.22427041857544,0.848256643402867,1.76696294624484,FALSE,0.402766054628603
ieu-b-102,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Major depression || id:ieu-b-102,Weighted median,164,0.475126574608294,0.0594141465969474,1.27632877189843e-15,DD,ESTIMATED,1.95996398454005,0.358676987106094,0.591576162110494,1.60821774413461,1.43143435513411,1.80683403557622,FALSE,1.72532176077113e-14
ieu-b-102,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Major depression || id:ieu-b-102,Weighted mode,164,0.411379970073193,0.214153550008667,0.0564823534830844,DD,ESTIMATED,1.97462462096636,-0.0114929024412717,0.834252842587657,1.50889858395192,0.988572888677148,2.30309263255111,FALSE,0.568837167416555
ukb-b-18994,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Miserableness || id:ukb-b-18994,Inverse variance weighted,145,0.970323244275807,0.196660677218703,8.05635665247613e-07,IHD,ESTIMATED,1.95996398454005,0.584875399751893,1.35577108879972,2.63879729763065,1.79476734325098,3.87975143640059,FALSE,1.37431966424593e-06
ukb-b-18994,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Miserableness || id:ukb-b-18994,MR Egger,145,0.252358326866709,0.809850947536257,0.755790144567594,IHD,ESTIMATED,1.97669219792979,-1.34846772261426,1.85318437634768,1.28705714181974,0.259637793121985,6.38010386080781,FALSE,0.827091101602272
ukb-b-18994,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Miserableness || id:ukb-b-18994,Weighted median,145,1.05885268984327,0.257356344633051,3.88281008184691e-05,IHD,ESTIMATED,1.95996398454005,0.554443523169609,1.56326185651693,2.88306132548436,1.74097190463647,4.77436918101171,FALSE,8.04296374096861e-05
ukb-b-18994,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Miserableness || id:ukb-b-18994,Weighted mode,145,0.673084666721348,0.876489090944061,0.443784592280402,IHD,ESTIMATED,1.97657506583044,-1.05936181591107,2.40553114935377,1.96027479848071,0.346676983482815,11.0843161462696,FALSE,0.689641122660445
ukb-b-18994,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Miserableness || id:ukb-b-18994,Inverse variance weighted,145,1.7534365317918,0.195522236095152,3.02043526237e-19,DD,ESTIMATED,1.95996398454005,1.37021999086856,2.13665307271503,5.77441257022079,3.93621653192263,8.47103818113308,FALSE,1.7518524521746e-18
ukb-b-18994,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Miserableness || id:ukb-b-18994,MR Egger,145,0.961949234551174,0.805103484681895,0.234137454716167,DD,ESTIMATED,1.97669219792979,-0.629492542145614,2.55339101124796,2.61679224724203,0.532862137485883,12.8506065331156,FALSE,0.377221454820492
ukb-b-18994,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Miserableness || id:ukb-b-18994,Weighted median,145,1.40275677060867,0.26387238845875,1.06048524890431e-07,DD,ESTIMATED,1.95996398454005,0.885576392714954,1.91993714850238,4.06639464641759,2.4243813846069,6.82052977530793,FALSE,4.73139572588079e-07
ukb-b-18994,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Miserableness || id:ukb-b-18994,Weighted mode,145,0.657156681565146,1.03727846796523,0.527386489389778,DD,ESTIMATED,1.97657506583044,-1.39310207453772,2.70741543766801,1.92929891715821,0.248303851642167,14.9904815697823,FALSE,0.704542095426442
ieu-b-4877,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",smoking initiation || id:ieu-b-4877,Inverse variance weighted,216,0.191380028517299,0.0382679780603856,5.70192550688792e-07,IHD,ESTIMATED,1.95996398454005,0.116376169757774,0.266383887276824,1.21091954861149,1.12341838868245,1.30523602602693,FALSE,1.03347399812343e-06
ieu-b-4877,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",smoking initiation || id:ieu-b-4877,MR Egger,216,0.0784440071120656,0.150481038158658,0.602704969439981,IHD,ESTIMATED,1.9711112576623,-0.218170861267175,0.375058875491306,1.08160279140283,0.803988059511608,1.45507708047437,FALSE,0.699137764550378
ieu-b-4877,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",smoking initiation || id:ieu-b-4877,Weighted median,216,0.206713463474187,0.0577243389550011,0.000342222516376461,IHD,ESTIMATED,1.95996398454005,0.0935758380910026,0.319851088857372,1.22963018733574,1.098093877527,1.37692270993485,FALSE,0.000601481998479841
ieu-b-4877,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",smoking initiation || id:ieu-b-4877,Weighted mode,216,0.321868841616812,0.213921837623858,0.133892088860066,IHD,ESTIMATED,1.97105912213364,-0.0997837478552858,0.743521431088909,1.37970380436928,0.905033112227109,2.10332921754289,FALSE,0.568837167416555
ieu-b-4877,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,smoking initiation || id:ieu-b-4877,Inverse variance weighted,216,0.246049367287891,0.0437686210157804,1.89204752916056e-08,DD,ESTIMATED,1.95996398454005,0.160264446443979,0.331834288131804,1.27896271090362,1.17382124280517,1.39352190625965,FALSE,4.06439839597455e-08
ieu-b-4877,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,smoking initiation || id:ieu-b-4877,MR Egger,216,0.180964039113319,0.172416724574144,0.295098057928959,DD,ESTIMATED,1.9711112576623,-0.158888507704036,0.520816585930674,1.19837208399562,0.853091466793438,1.68340173076391,FALSE,0.417455789265356
ieu-b-4877,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,smoking initiation || id:ieu-b-4877,Weighted median,216,0.197603519425804,0.0574915908558449,0.000588009724943484,DD,ESTIMATED,1.95996398454005,0.0849220719344352,0.310284966917172,1.21847919470768,1.08863222838913,1.36381370054825,FALSE,0.00100307541313888
