id.exposure,id.outcome,outcome,exposure,egger_intercept,se,pval,outcome_code,q_sensitivity_58
ukb-b-17360,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Illnesses of siblings: None of the above (group 1) || id:ukb-b-17360,0.00783609695602723,0.0050168615487383,0.12274589215857,DD,0.788797106521033
ukb-b-4630,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Neuroticism score || id:ukb-b-4630,-0.00771690796675382,0.00362589577011482,0.0342475800162476,IHD,0.788797106521033
ukb-b-4630,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Neuroticism score || id:ukb-b-4630,-0.00402428001913535,0.00382033413271051,0.293135383182343,DD,0.788797106521033
ukb-b-13352,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Vascular/heart problems diagnosed by doctor: None of the above || id:ukb-b-13352,0.00380688162560679,0.00303736725570365,0.210885341495846,IHD,0.788797106521033
ukb-b-13352,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: None of the above || id:ukb-b-13352,0.000837630904689611,0.00200073157701073,0.675710539976624,DD,0.851982854753135
ukb-b-5076,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Leisure/social activities: None of the above || id:ukb-b-5076,0.00312237819700875,0.00618216730977001,0.61497673154198,IHD,0.828815021491329
ukb-b-5076,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Leisure/social activities: None of the above || id:ukb-b-5076,0.0142185007048486,0.00706431011562226,0.0476862386008477,DD,0.788797106521033
ukb-b-20292,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Taking other prescription medications || id:ukb-b-20292,0.00110869898897374,0.00585060505360022,0.850162361141049,IHD,0.93036635747511
ukb-b-20292,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Taking other prescription medications || id:ukb-b-20292,0.00448944561007867,0.00514383017563389,0.385299558444592,DD,0.788797106521033
ukb-b-16489,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: College or University degree || id:ukb-b-16489,0.00234731016012957,0.0022519838042617,0.297792307447045,IHD,0.788797106521033
ukb-b-16489,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: College or University degree || id:ukb-b-16489,0.00328929067205967,0.00232853400799658,0.158431938611393,DD,0.788797106521033
ukb-b-18009,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",-0.00505927742291307,0.00375592886158547,0.17955616575753,IHD,0.788797106521033
ukb-b-18009,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",0.00208088535530535,0.00285809324666007,0.467454543886327,DD,0.828815021491329
ukb-b-19809,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Fed-up feelings || id:ukb-b-19809,0.00199307833732605,0.00455105508020214,0.661962451135079,IHD,0.851982854753135
ukb-b-19809,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Fed-up feelings || id:ukb-b-19809,0.000288003328783378,0.00434975605186664,0.94728384821683,DD,0.953789566566106
ukb-b-20531,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Leg fat percentage (right) || id:ukb-b-20531,-0.000444010085397688,0.00203952125125324,0.827739753621649,IHD,0.93036635747511
ukb-b-20531,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Leg fat percentage (right) || id:ukb-b-20531,0.00187227185508662,0.00188827309497089,0.321857030107514,DD,0.788797106521033
ukb-b-7212,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Leg fat mass (left) || id:ukb-b-7212,-0.000620743446738514,0.00167076707876744,0.7103709697682,IHD,0.858364921803242
ukb-b-7212,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Leg fat mass (left) || id:ukb-b-7212,0.000931556632222644,0.00155381009296122,0.549042850534376,DD,0.828815021491329
ukb-b-18096,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Leg fat mass (right) || id:ukb-b-18096,0.00107822784567861,0.00165974644905457,0.516177651602029,IHD,0.828815021491329
ukb-b-18096,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Leg fat mass (right) || id:ukb-b-18096,0.00104152991048314,0.00158473857389276,0.511288656723977,DD,0.828815021491329
