"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval"
"ukb-b-9125","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Non-cancer illness code, self-reported: rheumatoid arthritis || id:ukb-b-9125","Inverse variance weighted","5",5.60826007656323,1.7350919095053,0.00122817260532709
"ukb-b-9207","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: amlodipine || id:ukb-b-9207","Inverse variance weighted","23",5.00839158569489,1.41131150878021,0.000387064512936409
"ukb-b-929","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Frequency of tiredness / lethargy in last 2 weeks || id:ukb-b-929","Inverse variance weighted","38",0.837847835626448,0.200389619954551,2.90109904125842e-05
"ukb-b-930","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Instant coffee intake || id:ukb-b-930","Inverse variance weighted","2",0.316788762674344,0.117685564031051,0.00710625497294039
"ukb-b-9405","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Waist circumference || id:ukb-b-9405","Inverse variance weighted","343",0.278446010350075,0.0550618503573749,4.25974882174212e-07
"ukb-b-9508","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Coffee consumed || id:ukb-b-9508","Inverse variance weighted","3",0.988319095015581,0.398056372004159,0.0130331516824281
"ukb-b-9536","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: D25.9 Leiomyoma of uterus, unspecified || id:ukb-b-9536","Inverse variance weighted","3",13.9472689705887,4.31943159190871,0.00124241558909599
"ukb-b-9592","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - main OPCS: K63.3 Angiocardiography of left side of heart NEC || id:ukb-b-9592","Inverse variance weighted","4",44.5717492649681,10.9756280167264,4.88682375640065e-05
"ukb-b-970","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - secondary ICD10: E11.9 Without complications || id:ukb-b-970","Inverse variance weighted","35",3.85072905975908,1.03165822607021,0.000189541461612477
"ukb-b-9838","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Pain type(s) experienced in last month: Back pain || id:ukb-b-9838","Inverse variance weighted","16",1.72138490154637,0.652741371282345,0.00836028341083411
"ukb-b-9961","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: Y50.8 Other specified approach through abdominal cavity || id:ukb-b-9961","Inverse variance weighted","5",-8.86468236529683,2.39040769988763,0.000208540461109762
"ukb-b-9971","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: thyroxine product || id:ukb-b-9971","Inverse variance weighted","14",6.20540426846511,2.46769903776423,0.0119149935957121
"ukb-d-12340_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","QRS duration || id:ukb-d-12340_irnt","Inverse variance weighted","5",-0.169176244965108,0.0678784998884178,0.0126904784406486
"ukb-d-1538_0","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Major dietary changes in the last 5 years: No || id:ukb-d-1538_0","Inverse variance weighted","11",-2.19280473828498,0.641089125275768,0.000625206959682442
"ukb-d-1538_2","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Major dietary changes in the last 5 years: Yes, because of other reasons || id:ukb-d-1538_2","Inverse variance weighted","3",4.43917895878609,1.65961397208096,0.00747679964517959
"ukb-d-20116_0","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Smoking status: Never || id:ukb-d-20116_0","Inverse variance weighted","71",-0.538924425408854,0.209204802873508,0.00999328878635174
"ukb-d-22601_31193034","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Job coding: other science technician, materials technician, technical assistant, technical officer || id:ukb-d-22601_31193034","Inverse variance weighted","2",-11.9824467940382,4.43806905713708,0.00693554286871532
"finn-b-H7_LACRIMALORBITINOTH","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Disorders of lacrimal system and orbit in diseases classified elsewhere || id:finn-b-H7_LACRIMALORBITINOTH","Inverse variance weighted","2",0.05317797651838,0.0163667400475754,0.00115750843861556
"ukb-d-2654_2","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Non-butter spread type details: Flora Pro-Active or Benecol || id:ukb-d-2654_2","Inverse variance weighted","3",4.59189542493708,2.24786493906446,0.0410741382255394
"finn-b-H7_MACULOPATHYDIAB","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diabetic maculopathy (H7_MACULOPATHYDIAB) || id:finn-b-H7_MACULOPATHYDIAB","Inverse variance weighted","7",0.0492051992580311,0.0101253710326005,1.17626316045705e-06
"ukb-d-30070_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Red blood cell (erythrocyte) distribution width || id:ukb-d-30070_irnt","Inverse variance weighted","263",-0.0881025929278808,0.0355815350249551,0.0132835214731771
"ukb-d-30120_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Lymphocyte count || id:ukb-d-30120_irnt","Inverse variance weighted","283",0.0792996629172358,0.0382891195067551,0.0383517273716521
"ukb-d-30190_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Monocyte percentage || id:ukb-d-30190_irnt","Inverse variance weighted","265",-0.0748767850886392,0.0273822877241342,0.00624756546063413
"ukb-d-30240_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Reticulocyte percentage || id:ukb-d-30240_irnt","Inverse variance weighted","232",0.120607011442713,0.0412382798168994,0.00344857907292219
"ukb-d-30250_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Reticulocyte count || id:ukb-d-30250_irnt","Inverse variance weighted","242",0.134476305464642,0.0420031557346251,0.00136677900469603
"ukb-d-30290_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","High light scatter reticulocyte percentage || id:ukb-d-30290_irnt","Inverse variance weighted","262",0.0957774605821095,0.0347416341832692,0.00583611869067345
"ukb-d-30300_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","High light scatter reticulocyte count || id:ukb-d-30300_irnt","Inverse variance weighted","252",0.10400362994223,0.0398593441557921,0.00907366898739007
"ukb-d-30620_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Alanine aminotransferase || id:ukb-d-30620_irnt","Inverse variance weighted","169",0.133194633705905,0.0654533103973672,0.0418552589609695
"ukb-d-30630_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Apoliprotein A || id:ukb-d-30630_irnt","Inverse variance weighted","211",-0.169352983533811,0.0455093828088708,0.000198218483933428
"ukb-d-30630_raw","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Apoliprotein A || id:ukb-d-30630_raw","Inverse variance weighted","210",-0.592932619495174,0.165116687510266,0.000329422394944765
"ukb-d-30640_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Apoliprotein B || id:ukb-d-30640_irnt","Inverse variance weighted","145",0.534562147008647,0.0642509809158681,8.80328077452729e-17
"ukb-d-30640_raw","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Apoliprotein B || id:ukb-d-30640_raw","Inverse variance weighted","149",2.2114113914434,0.263914930558887,5.326223822187e-17
"ukb-d-30680_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Calcium || id:ukb-d-30680_irnt","Inverse variance weighted","183",0.104254830196028,0.0441483666517765,0.018202881698633
"ukb-d-30680_raw","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Calcium || id:ukb-d-30680_raw","Inverse variance weighted","170",1.26242569324618,0.482831085253474,0.00893235905890179
"ukb-d-30690_irnt","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Cholesterol || id:ukb-d-30690_irnt","Inverse variance weighted","150",0.453596695732038,0.0772396629153322,4.29044554595882e-09
