location_name,n_years_levels,n_annual_changes,selected_lag_BIC,lag_selection_warning,lag_selection_error,adf_IHD_level_p,adf_DD_level_p,adf_IHD_log_change_p,adf_DD_log_change_p,IHD_to_DD_status,IHD_to_DD_n,IHD_to_DD_residual_df,IHD_to_DD_F,IHD_to_DD_df_num,IHD_to_DD_df_den,IHD_to_DD_p,IHD_to_DD_p_HC3,IHD_to_DD_beta_lag1,IHD_to_DD_HAC_SE_lag1,IHD_to_DD_HC3_SE_lag1,IHD_to_DD_BG_p,IHD_to_DD_BP_p,IHD_to_DD_Shapiro_p,IHD_to_DD_max_CooksD,IHD_to_DD_condition_number,IHD_to_DD_error,DD_to_IHD_status,DD_to_IHD_n,DD_to_IHD_residual_df,DD_to_IHD_F,DD_to_IHD_df_num,DD_to_IHD_df_den,DD_to_IHD_p,DD_to_IHD_p_HC3,DD_to_IHD_beta_lag1,DD_to_IHD_HAC_SE_lag1,DD_to_IHD_HC3_SE_lag1,DD_to_IHD_BG_p,DD_to_IHD_BP_p,DD_to_IHD_Shapiro_p,DD_to_IHD_max_CooksD,DD_to_IHD_condition_number,DD_to_IHD_error,IHD_to_DD_q,DD_to_IHD_q,IHD_to_DD_q_HC3,DD_to_IHD_q_HC3,direction,direction_HC3,diagnostics,ISO3,small_island_excluded
Republic of Guatemala,30,29,3,,,0.600669747151841,0.699518530879811,0.449224406393997,0.99,fit_ok,26,18,1.63059359400013,3,18,0.217485466741021,0.804121983056078,-12.0140901370136,6.49355648251075,12.4263292320446,0.0487699157333133,0.154327009338835,0.0000295733024100023,67.0642611416222,1831.12293906509,,fit_ok,26,18,244.656432749756,3,18,0.00000000000000899395490869835,0.410846972839419,0.173295873912849,0.00742598999287241,0.158031690737968,0.339205281282552,0.874768475710068,0.770211858847345,52.3731410405768,1831.12293906509,,0.718816670460909,0.0000000000000232248962199299,0.916769859708321,0.891657103762154,DD_to_IHD,Neither,Residual serial correlation flag,GTM,FALSE
Republic of Guinea,30,29,3,,,0.102030382850039,0.99,0.0445254393091903,0.99,fit_ok,26,18,0.430721119014944,3,18,0.733513331299149,0.856073663007388,-8.68407289113967,9.09763894412474,10.136528257356,0.0518779983899345,0.325902585853048,0.00000301813511629054,107.818503256725,4070.72643195771,,fit_ok,26,18,150.612325814186,3,18,0.000000000000615653515317763,0.301561642343191,0.0135383656133635,0.00472937937174411,0.287464413298157,0.00923955916004887,0.0300854370829074,0.834171190115486,460.19846484448,4070.72643195771,,0.787561682026455,0.00000000000135046577553574,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Residual serial correlation flag,GIN,FALSE
Republic of Guinea-Bissau,30,29,3,,,0.01,0.829305873506372,0.01,0.99,fit_ok,26,18,0.413419700657223,3,18,0.745393036688121,0.860751931696598,-13.3320150367164,18.06908551031,24.9147581691161,0.0092579463201509,0.762885637980352,0.000000056489899626759,506.670367869815,13273.3170774819,,fit_ok,26,18,76.092446447772,3,18,0.000000000202713696964468,0.313142311901131,0.0168372325390666,0.00425098921044756,0.198952216464904,0.564511242922153,0.578190425020744,0.00169296669822881,507.40215496804,13273.3170774819,,0.79612659415904,0.000000000393843754102396,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Residual serial correlation flag,GNB,TRUE
Republic of Guyana,30,29,2,,,0.0499900061505342,0.341311757241285,0.0670126463234836,0.546406179927848,fit_ok,27,21,0.492537055186196,2,21,0.617958468732405,0.733454015724477,1.97222229574083,3.18451396287362,6.00277560493914,0.0472726153855812,0.0524482962308544,0.0000170911684429219,533.083828255134,1016.39116118031,,fit_ok,27,21,19.4150832583928,2,21,0.0000168128126444883,0.642485445435613,-0.0201860239474987,0.00572875593552435,0.33882979304652,0.458143936745607,0.131140289542995,0.335125184699289,565.522732804124,1016.39116118031,,0.745938033262784,0.0000236538881343146,0.916769859708321,0.965817692352022,DD_to_IHD,Neither,Residual serial correlation flag,GUY,TRUE
Republic of Haiti,30,29,2,,,0.01,0.99,0.0134929269106706,0.97850977929668,fit_ok,27,21,0.465553342068388,2,21,0.634113275721905,0.644747620550745,-0.88167222983587,1.92802407944288,1.6992602139432,0.276942076181619,0.227597284348267,0.00000104773613582707,20.4231117803956,1396.35952532628,,fit_ok,27,21,4.68010835833897,2,21,0.0208497805370269,0.580183464336571,0.0265406381823061,0.00947621659314546,0.22012204961884,0.00888351903335713,0.914126012188033,0.00426106301130379,67.3707505232651,1396.35952532628,,0.749405188578252,0.023761761058958,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,HTI,TRUE
Republic of Honduras,30,29,3,,,0.99,0.288130141242736,0.99,0.620376787080964,fit_ok,26,18,0.328736682903509,3,18,0.804617040278139,0.889806040305136,4.6914660430336,5.66097668206586,7.70385529668153,0.147441435746878,0.113972750160946,0.00036474069763128,1280.77533623218,4692.72549778906,,fit_ok,26,18,1547.98782429136,3,18,0.00000000000000000000067081920731553,0.0122832323248747,-0.142075135849747,0.0029281076462252,0.142368130464475,0.0154833711299415,0.16322063919909,0.776018723560006,114.454947414797,4692.72549778906,,0.828999374832022,0.00000000000000000000402491524389318,0.916769859708321,0.157781117356396,DD_to_IHD,Neither,Residual serial correlation flag,HND,FALSE
Republic of Iceland,30,29,2,,,0.220171638123671,0.99,0.0352498613870093,0.99,fit_ok,27,21,1.35872808941862,2,21,0.278668238853324,0.596587848264448,-0.73716092950953,0.655840617737835,0.873062174469385,0.964266050812267,0.0652165662754481,0.0000790569309353329,2.03563202623677,1379.70963077215,,fit_ok,27,21,23.200272448827,2,21,0.00000481212405752135,0.665871611330544,0.244045668930763,0.0373950028899073,0.383666331124558,0.0114283821174547,0.456268297048351,0.201511569422436,5.03905217352265,1379.70963077215,,0.718816670460909,0.00000696222204066918,0.916769859708321,0.965817692352022,DD_to_IHD,Neither,Residual serial correlation flag,ISL,FALSE
Republic of India,30,29,3,,,0.153071164395482,0.778108452409986,0.802871587629021,0.90602330595287,fit_ok,26,18,0.270558051753175,3,18,0.845784576121006,0.906975830150325,-2.97643755547246,8.83321108797045,10.4386074570666,0.405540527090594,0.955856624752969,0.000000375222232748693,13.9337413904475,2274.47273865224,,fit_ok,26,18,55.1204014260501,3,18,0.00000000284854451612754,0.558028666619193,0.122303458401516,0.011152200442873,0.126946333346884,0.717463453795212,0.904852201723511,0.666521942065783,25.2595574108371,2274.47273865224,,0.862700267643426,0.00000000484252567741681,0.92413243531043,0.952675610449615,DD_to_IHD,Neither,Influence flag,IND,FALSE
Republic of Indonesia,30,29,3,,,0.99,0.99,0.97757180340638,0.99,fit_ok,26,18,1.00234085366551,3,18,0.414486740670234,0.765178245689967,0.136117141248619,1.7188593673812,2.89203051145536,0.579624296866282,0.040448049216744,0.00727230547519786,92.2017396090121,1355.4513134585,,fit_ok,26,18,2309.71057519181,3,18,0.0000000000000000000000185235583159212,0.15664376399093,-0.295505199990262,0.00604530671722856,0.392353963773212,0.699250806365524,0.2878343024896,0.742413460208216,126.346870690572,1355.4513134585,,0.718816670460909,0.000000000000000000000134957353444569,0.916769859708321,0.665735996961453,DD_to_IHD,Neither,Influence flag,IDN,FALSE
Republic of Iraq,30,29,3,,,0.99,0.977634805683262,0.750579116105246,0.319490240735649,fit_ok,26,18,0.612755183195294,3,18,0.615485881063635,0.742207278906037,11.1506264704882,10.3785683638066,12.4026158877132,0.511494887862481,0.986203815818979,0.000000274408484272049,9.39792068337522,3047.95160044581,,fit_ok,26,18,178.238527177121,3,18,0.000000000000143055851026009,0.714642015655175,0.0869285110535742,0.00377011647995072,0.116268747839205,0.274026399855003,0.675260752082081,0.308905735386955,60.0427382331624,3047.95160044581,,0.745938033262784,0.000000000000331629472833021,0.916769859708321,0.967016766223358,DD_to_IHD,Neither,Influence flag,IRQ,FALSE
Republic of Italy,30,29,3,,,0.0885214772542351,0.99,0.395846890169621,0.99,fit_ok,26,18,3.76986225536233,3,18,0.0292350993379892,0.763678857266394,11.4399179374219,3.45740811877101,10.9184917285058,0.535749673340852,0.0031202501247859,0.0970163405416407,4.42774527824417,2260.90983392085,,fit_ok,26,18,44.3095566257695,3,18,0.0000000162506881676277,0.249095169975046,-0.04091301319282,0.00477698410678367,0.247504669322737,0.274379057441087,0.950616103697707,0.169547610134053,135.548270877641,2260.90983392085,,0.486773875656861,0.0000000258995342671566,0.916769859708321,0.816846289062876,DD_to_IHD,Neither,Influence flag,ITA,FALSE
Republic of Kazakhstan,30,29,3,,,0.146468447003363,0.962966409883982,0.397729548183109,0.97646477853079,fit_ok,26,18,0.963664144270699,3,18,0.431310954075752,0.832655951096428,2.3739056664363,1.78889964282576,2.58412120877645,0.0817760705742383,0.257488167300402,0.0000133760339111575,188.455603892318,1465.32754386526,,fit_ok,26,18,3.51596486615283,3,18,0.0364291256358496,0.789854698758472,-0.0353325090714401,0.0132440575564787,1.03921011532629,0.521198147502548,0.879897445516889,0.157599022267399,158.060163927412,1465.32754386526,,0.718816670460909,0.0408326463171061,0.916769859708321,0.982769082827713,DD_to_IHD,Neither,Influence flag,KAZ,FALSE
Republic of Kenya,30,29,3,,,0.728073074655382,0.893988099649735,0.971583406928144,0.99,fit_ok,26,18,1.06522786553879,3,18,0.388486469870177,0.859702896923634,9.87340746282771,6.00003583411285,13.0959490115036,0.0920018526452066,0.325159853882663,0.0000040133563099474,32.4866637400929,4554.75150439203,,fit_ok,26,18,3542.40481220784,3,18,0.000000000000000000000000397887908142984,0.0000471712151619567,0.170684591626899,0.00197532875578564,0.0286856035011725,0.611063197820135,0.328411809665025,0.196287228046392,6.58659969344293,4554.75150439205,,0.718816670460909,0.00000000000000000000000579779523294062,0.916769859708321,0.00224269370696615,DD_to_IHD,DD_to_IHD,Influence flag,KEN,FALSE
Republic of Kiribati,30,29,3,,,0.0792716944859373,0.99,0.7299458821964,0.99,fit_ok,26,18,0.667920498728714,3,18,0.582639508016683,0.815851164192915,-1.26702131654271,1.5382601275757,2.25058026108349,0.0872788192980251,0.0325515661184717,0.000548807257053153,1.62465397318012,5056.7254553707,,fit_ok,26,18,5.75627085598579,3,18,0.00608211767426657,0.602427224254904,0.141018313375879,0.0425181117426228,0.171976111518323,0.0464555454215331,0.307647811247091,0.54224248302345,6.7242003966921,5056.7254553707,,0.72919300389818,0.00713075865258839,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,KIR,TRUE
Republic of Korea,30,29,3,,,0.01,0.190670341712022,0.0401288978076804,0.264057459491039,fit_ok,26,18,2.92429772165594,3,18,0.0619855064105493,0.734106230062394,0.224569149579441,0.184009576372084,0.367145134094216,0.679782250354303,0.0970584502069648,0.210834850565493,33.7375324540596,900.019662637946,,fit_ok,26,18,107.275412979065,3,18,0.0000000000112865455512453,0.566430821508908,-0.809580591923325,0.112803505126717,0.895375898568069,0.0105976557994773,0.365546925277981,0.832619317946075,7.3921606281535,900.019662637947,,0.526876804489669,0.0000000000230245529245404,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,KOR,FALSE
Republic of Latvia,30,29,2,,,0.156142062871196,0.99,0.01,0.99,fit_ok,27,21,0.555326998231496,2,21,0.582084340264678,0.682456286046588,-0.463167618326918,0.444345685689684,0.607078100059465,0.845452494087583,0.250207610995709,0.000000901976108228069,18.9426539607938,507.856245989794,,fit_ok,27,21,3.10129221649397,2,21,0.0660535010523815,0.993064158324938,0.0897128571745602,0.0390730607089124,1.37551860175925,0.0177211837569106,0.669587622090267,0.0817992704878968,55.0447166521795,507.856245989794,,0.72919300389818,0.0724457753477732,0.916769859708321,0.998138144554251,Neither,Neither,Residual serial correlation flag,LVA,FALSE
Republic of Liberia,30,29,3,,,0.901561473287335,0.809115761765428,0.83805136798117,0.183104847180107,fit_ok,26,18,3.51190831800689,3,18,0.0365588147836729,0.650630720859256,4.35681267503341,5.64170143907872,11.9749967110363,0.828506657842776,0.322737015564658,0.0000653446292367663,21.6287188130423,4807.85736053153,,fit_ok,26,18,61.543263493254,3,18,0.00000000116426921637566,0.754445953318491,0.314827896061732,0.0407833485642866,0.302892832152698,0.0952916351099526,0.699796585196787,0.064912400853876,34.2584436606032,4807.85736053153,,0.486773875656861,0.00000000206531234904899,0.916769859708321,0.97409477517071,DD_to_IHD,Neither,Influence flag,LBR,FALSE
Republic of Lithuania,30,29,3,,,0.0328267284291523,0.99,0.812012223139062,0.99,fit_ok,26,18,0.474764220480666,3,18,0.703724523880754,0.808072475590237,1.4232890411547,1.60341257327334,1.70605461602045,0.388407112177286,0.609853109273585,0.000000160529193866844,0.573024752594159,1725.16260344938,,fit_ok,26,18,130.434800929497,3,18,0.00000000000212467863297272,0.744602801223257,-0.159048935275105,0.0246547144415843,0.492639241313689,0.221955978434387,0.225588946072768,0.722850415317994,60.7985199659916,1725.16260344938,,0.777594157184573,0.00000000000451494209506704,0.916769859708321,0.97409477517071,DD_to_IHD,Neither,Influence flag,LTU,FALSE
Republic of Madagascar,30,29,3,,,0.442587498808913,0.99,0.0960113849545333,0.99,fit_ok,26,18,0.812522018695011,3,18,0.503491093278179,0.80813957363465,27.498625541096,19.3306077869678,28.7955155637852,0.0811859792960032,0.172077788677995,0.000019889538004133,164.934003973384,5495.61979326554,,fit_ok,26,18,48.2206921437005,3,18,0.00000000831988176776806,0.81762554436181,-0.137562949983583,0.0200824032260354,0.146202895093046,0.246040036107599,0.2323841653065,0.0409156538679442,61.4766933575606,5495.61979326555,,0.718816670460909,0.0000000136875474243926,0.916769859708321,0.984444194753752,DD_to_IHD,Neither,Influence flag,MDG,FALSE
Republic of Malawi,30,29,2,,,0.939955463366198,0.99,0.98100511063828,0.972566392077624,fit_ok,27,21,1.23002684336469,2,21,0.31249860108933,0.566035245988613,-1.41181808571792,1.1192392375318,1.33724235112321,0.390492900246324,0.113631833636613,0.00000463137896169489,3.16767557461607,520.179825763669,,fit_ok,27,21,1725.4808018137,2,21,0.00000000000000000000000509642926789275,0.153246780716517,0.650246784632133,0.0111004216762084,0.808888042542558,0.0330259019709907,0.435535656346907,0.729411048438825,182.046549801417,520.179825763669,,0.718816670460909,0.0000000000000000000000433196487770884,0.916769859708321,0.665156239705732,DD_to_IHD,Neither,Residual serial correlation flag,MWI,FALSE
Republic of Maldives,30,29,2,,,0.0317102124445899,0.99,0.297426793515771,0.99,fit_ok,27,21,1.7584169923831,2,21,0.196755344989542,0.589948910333683,0.0613491139156103,0.359347419950307,2.15414541958341,0.109095597849115,0.0423098010147594,0.00000256537543349931,232.288573430935,483.811243781888,,fit_ok,27,21,306.637362146858,2,21,0.000000000000000287998244200528,0.927116621438772,-0.137034632401809,0.00624345745057929,0.417570839585547,0.0252810609690372,0.0166212419477701,0.136529887371723,123.211449466702,483.811243781889,,0.718816670460909,0.000000000000000851473069810257,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Residual serial correlation flag,MDV,TRUE
Republic of Mali,30,29,3,,,0.924751168870083,0.99,0.99,0.704388271180096,fit_ok,26,18,0.840989227837822,3,18,0.489089170781871,0.842252700907908,-8.31692117481073,7.85411316194847,9.6304028516014,0.298585677237603,0.111395064902589,0.000365409029800146,4.97588647665821,3694.02745286839,,fit_ok,26,18,3237.74477419184,3,18,0.000000000000000000000000892499559039063,0.0153215954849642,0.236265559841337,0.00391552887236056,0.185046885969878,0.375718932767841,0.824821990044657,0.506320134477285,93.2128682930676,3694.02745286839,,0.718816670460909,0.0000000000000000000000099171102275066,0.916769859708321,0.183859145819571,DD_to_IHD,Neither,Influence flag,MLI,FALSE
Republic of Malta,30,29,2,,,0.0208807879228559,0.99,0.01,0.99,fit_ok,27,21,1.78112341279517,2,21,0.192969040043522,0.656550373040772,-0.379967766851758,0.246679257707824,0.51703729015567,0.80495714688803,0.00244758839963997,0.0148850275590647,21.9663976648584,2164.93820421887,,fit_ok,27,21,10.0455612348193,2,21,0.000868857478487835,0.769264479372047,-0.180279362458018,0.04022119761723,1.47428231695633,0.0671531758237448,0.442674787218869,0.00384870879858442,22.0906212145742,2164.93820421887,,0.718816670460909,0.00108740445160441,0.916769859708321,0.982769082827713,DD_to_IHD,Neither,Influence flag,MLT,FALSE
Republic of Mauritius,30,29,2,,,0.01,0.761483629170117,0.01,0.99,fit_ok,27,21,1.41820220633727,2,21,0.264408109386867,0.323194388848784,-0.0209145308358446,0.428196052412682,0.529123581678082,0.0653304204358751,0.201918803812669,0.00000171476044884704,1.42795724122796,1107.41985228745,,fit_ok,27,21,2.24094846014222,2,21,0.131180466738972,0.961721774896705,-0.0674852898264228,0.0319668557128294,0.241958033547845,0.100829783525738,0.919961422764596,0.0401375759448648,7.06065530204314,1107.41985228745,,0.718816670460909,0.138657073651556,0.916769859708321,0.998138144554251,Neither,Neither,Influence flag,MUS,TRUE
Republic of Moldova,30,29,3,,,0.609138056425978,0.99,0.214866323218121,0.99,fit_ok,26,18,0.819809300789543,3,18,0.499767896226702,0.826064442444901,6.81814406447957,4.60555493178725,7.46427394023227,0.0206080789601079,0.14220475312182,0.0000203332287633726,229.775629247952,2014.48765978514,,fit_ok,26,18,1136.9490345772,3,18,0.0000000000000000000106443640358805,0.325324125092434,-0.253237993354262,0.00608366052889856,0.863759168232316,0.160278832992028,0.833226866391757,0.233959187168768,773.345811086523,2014.48765978514,,0.718816670460909,0.0000000000000000000542862565829904,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Residual serial correlation flag,MDA,FALSE
Republic of Mozambique,30,29,2,,,0.968949871124681,0.930017442782496,0.951987546833541,0.99,fit_ok,27,21,0.60714927496987,2,21,0.554191996698137,0.663468116495984,-0.236503294412466,0.413584906868422,0.486973214277263,0.0843599112889876,0.239913391993732,0.000000321177839196483,268.075691760186,1509.34478728296,,fit_ok,27,21,4178.95299435802,2,21,0.000000000000000000000000000489593630623089,0.0526662646837535,0.869292521062141,0.00959959764776779,0.3790691170493,0.119580055750052,0.643284952392095,0.238686634409619,32.2590434375969,1509.34478728296,,0.724712611066795,0.0000000000000000000000000346826049909825,0.916769859708321,0.383711356981633,DD_to_IHD,Neither,Influence flag,MOZ,FALSE
Republic of Namibia,30,29,3,,,0.984875444401771,0.99,0.99,0.985298077864231,fit_ok,26,18,0.570091021128885,3,18,0.641869995434433,0.840135365906214,11.2901230270808,8.92885388926367,14.5392777063935,0.458133959325207,0.118399081581037,0.0000765846807547119,1.31357896040199,4710.08418946179,,fit_ok,26,18,755.842039799401,3,18,0.000000000000000000409317971652858,0.347026618243769,0.10550978839173,0.00247533062595737,0.0931999296835981,0.856467713794158,0.843623109495063,0.411368339479915,58.3114033303979,4710.08418946178,,0.749405188578252,0.00000000000000000160578588879198,0.916769859708321,0.839434577770991,DD_to_IHD,Neither,Influence flag,NAM,FALSE
Republic of Nauru,30,29,3,,,0.0219637354190147,0.970118741094189,0.01,0.984883398567234,fit_ok,26,18,3.10278347517908,3,18,0.0526531667091997,0.776912738887216,-0.702364164576378,0.892864566596038,1.45101139881002,0.464561970316334,0.0116509004307835,0.0980959403469645,5.23623226165778,4077.50341317319,,fit_ok,26,18,9.28158934807328,3,18,0.000628122549513826,0.99284836942812,0.106442530740139,0.0392978032742032,0.477400497647755,0.973245562853508,0.808788103152438,0.48592537339936,45.9456591571636,4077.50341317318,,0.486773875656861,0.000800856250630129,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Influence flag,NRU,TRUE
Republic of Nicaragua,30,29,2,,,0.01,0.929878798665755,0.01,0.99,fit_ok,27,21,0.882154153910927,2,21,0.428677586543605,0.665883117653283,-7.70128217353688,6.83830283989066,8.85800350903815,0.363045031078754,0.0036725887972551,0.00235830220316738,133.109945639907,2172.39190099553,,fit_ok,27,21,2.24478155683566,2,21,0.130766795333784,0.820803357027685,0.0282624516049765,0.0155515294760135,0.133584758546179,0.80772014529665,0.0164948988912074,0.018648982428026,99.4962086047494,2172.39190099553,,0.718816670460909,0.138657073651556,0.916769859708321,0.984444194753752,Neither,Neither,Influence flag,NIC,FALSE
Republic of Niue,30,29,2,,,0.680427581962169,0.99,0.270690589549995,0.99,fit_ok,27,21,0.397085866771865,2,21,0.677218359039995,0.756595424331925,-2.5048315616958,3.10108223975193,3.8698005672285,0.280608478701772,0.78827964620273,0.0000000049290063371725,175.079378195406,2993.19321542772,,fit_ok,27,21,2.88243982682525,2,21,0.0783189754922613,0.386038839438034,0.053927864092421,0.0306241877028572,0.319959540515539,0.113932372175884,0.820758055335458,0.0000373507210515072,42.0050695474744,2993.19321542772,,0.771801928738319,0.0854388823551942,0.916769859708321,0.883046236444902,Neither,Neither,Influence flag,NIU,TRUE
Republic of Palau,30,29,2,,,0.99,0.99,0.98861396180887,0.99,fit_ok,27,21,1.31434055873882,2,21,0.289859835368419,0.653370332151827,2.2814824550054,2.38988634460009,2.68955921187755,0.0147766055464172,0.0371088479836712,0.0000343983536973743,21.6438480291266,2797.55205650639,,fit_ok,27,21,487.23638114628,2,21,0.00000000000000000253509412327729,0.475382591324305,-0.379285833705773,0.0122731624213213,0.311533177783065,0.0173280991120691,0.684980907789039,0.111205023911119,48.9764902576516,2797.55205650639,,0.718816670460909,0.00000000000000000891653795083737,0.916769859708321,0.932481236828444,DD_to_IHD,Neither,Residual serial correlation flag,PLW,TRUE
Republic of Panama,30,29,3,,,0.99,0.99,0.615717352642461,0.99,fit_ok,26,18,3.17407573511142,3,18,0.049364828662046,0.805889335042057,31.9166992597427,22.6087432072655,36.6972495632741,0.323817983797751,0.0152882168460259,0.145140724976898,187.334733145994,5553.11808062874,,fit_ok,26,18,908.958261567906,3,18,0.0000000000000000000787939624607992,0.663368090585757,0.139117440865041,0.00310254387007562,0.25165336097096,0.0022079453580762,0.0111644450963255,0.878428088692931,1164.38633674307,5553.11808062872,,0.486773875656861,0.000000000000000000350131100596873,0.916769859708321,0.965817692352022,DD_to_IHD,Neither,Residual serial correlation flag,PAN,FALSE
Republic of Paraguay,30,29,2,,,0.01,0.618628346964426,0.01,0.99,fit_ok,27,21,0.642257740214521,2,21,0.536128676819384,0.630009949789063,-3.01280211821828,2.70546270579596,3.14759045284951,0.0943603492723963,0.2879342871224,0.000000445205121346055,11.8671699018086,2710.27541153176,,fit_ok,27,21,1.19028275476076,2,21,0.323835887804522,0.857035254252204,-0.0051209639913053,0.00332399176649097,0.0487483432895025,0.145028416552959,0.936058474161925,0.0096317365829027,11.1926958484259,2710.27541153176,,0.718816670460909,0.333649096525871,0.916769859708321,0.995669705266119,Neither,Neither,Influence flag,PRY,FALSE
Republic of Peru,30,29,3,,,0.99,0.99,0.210326479044841,0.99,fit_ok,26,18,6.18926861951997,3,18,0.00445844985071478,0.754678449711501,-1.22180605503141,4.97038429719284,10.2012168889312,0.594216336756545,0.0183420685312298,0.83447595527346,949.180650318238,2583.0100264139,,fit_ok,26,18,945.500758810419,3,18,0.0000000000000000000553951502059313,0.0970568139001583,0.16669947213837,0.00335102840265418,0.077037439009274,0.0155000723969274,0.864188506818289,0.00893545611604751,54.9964690175294,2583.01002641389,,0.227380942386454,0.000000000000000000262804898651395,0.916769859708321,0.565702572446637,DD_to_IHD,Neither,Residual serial correlation flag,PER,FALSE
Republic of Poland,30,29,2,,,0.0185653395479499,0.99,0.01,0.99,fit_ok,27,21,4.74230215618817,2,21,0.0199736157482778,0.270603506483544,-0.255189016165499,0.127141355017774,0.177339194767666,0.0697703347249304,0.0031964190434533,0.0117753428152874,2.06266420648159,729.08791042923,,fit_ok,27,21,2.5986413905039,2,21,0.0980871216627911,0.270615583822054,-0.0384425341899751,0.022359370107524,0.0350457082126353,0.0227021819621599,0.0206617495621314,0.556056054661156,0.629716210445686,729.087910429229,,0.407461761264867,0.105314593785313,0.916769859708321,0.827630372655187,Neither,Neither,Residual serial correlation flag,POL,FALSE
Republic of Rwanda,30,29,3,,,0.99,0.99,0.99,0.99,fit_ok,26,18,1.4678610363763,3,18,0.256724920064466,0.746343173817489,0.0851663115431594,1.96708792319396,2.23977133436434,0.239110257207626,0.0154715004657506,0.00127327793287378,1.76862285360931,2411.77457222243,,fit_ok,26,18,382.936386712983,3,18,0.000000000000000173159610437974,0.317824226253688,0.349161933767676,0.0114621026799738,0.18607259254548,0.409706153965958,0.611610796422747,0.828166499876509,16.0118295911439,2411.77457222243,,0.718816670460909,0.000000000000000535220614081012,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Influence flag,RWA,FALSE
Republic of San Marino,30,29,2,,,0.99,0.99,0.547592350584944,0.689550715022368,fit_ok,27,21,3.45473632321335,2,21,0.0504557277211762,0.628377769732047,-15.5143630004823,7.59661388851351,15.9286212891962,0.505327866619677,0.00134784883986921,0.0211087311485043,677.790333357503,2658.20432919512,,fit_ok,27,21,45.9481442481888,2,21,0.0000000213878001128554,0.421988757555666,0.189297124338776,0.0229503111862665,0.700707045448334,0.314976021626403,0.187391959620601,0.774884272902907,1428.94724731965,2658.20432919512,,0.486773875656861,0.0000000338225676203294,0.916769859708321,0.897107372940375,DD_to_IHD,Neither,Influence flag,SMR,FALSE
Republic of Senegal,30,29,3,,,0.882375225273075,0.99,0.99,0.99,fit_ok,26,18,3.14011466388757,3,18,0.0509023579929521,0.811603232793189,-4.40853731695319,4.00994353559225,6.16072024717604,0.194328181387781,0.00446584575082528,0.284104115395948,4.84643147635472,3522.52750934321,,fit_ok,26,18,2637.35073343218,3,18,0.00000000000000000000000563057446754124,0.318239032868895,0.2145880531454,0.00580620957921884,0.33160266344436,0.0233021368610329,0.493471897363813,0.657412425780127,264.306965319739,3522.52750934321,,0.486773875656861,0.0000000000000000000000459454876551365,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Residual serial correlation flag,SEN,FALSE
Republic of Serbia,30,29,2,,,0.102850627656938,0.99,0.122871741650745,0.99,fit_ok,27,21,1.86876508171043,2,21,0.179085761793439,0.614236728771599,-1.23256906132351,1.1046131613374,1.34478397790999,0.108138766741034,0.0258070833373804,0.0000305701038397236,2.1502102190839,888.4843583876,,fit_ok,27,21,18.6844513230222,2,21,0.0000217969910226199,0.939299998213333,0.108671320741669,0.0186894465394858,0.906582486173399,0.00709266041192681,0.849224032274308,0.0694690288079682,99.8293355035006,888.4843583876,,0.718816670460909,0.0000300445011392869,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Residual serial correlation flag,SRB,FALSE
Republic of Seychelles,30,29,3,,,0.0800289535308598,0.99,0.0350727191292445,0.99,fit_ok,26,18,1.03413223302768,3,18,0.40113660614438,0.809781387499216,-12.3876981072897,8.55294039970491,17.5911837349939,0.0892211878266648,0.0336714318533664,0.00750689670731489,303.782643745832,5431.19276853869,,fit_ok,26,18,7.91931832778242,3,18,0.00141582719485394,0.919217613275274,0.00531594816495671,0.0045114881831576,0.0217094013635287,0.256798949411099,0.960700046014849,0.542564518434475,5.24964974555349,5431.19276853869,,0.718816670460909,0.00175047725909215,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Influence flag,SYC,TRUE
Republic of Sierra Leone,30,29,2,,,0.830226656848319,0.73375589429423,0.984820143356114,0.99,fit_ok,27,21,1.30212056781492,2,21,0.293026668117192,0.571224121928532,-1.64337143330794,2.5069999576357,3.26358827549463,0.0170766021868608,0.156086140295072,0.000000492097449002592,139.377086635313,2113.88640658023,,fit_ok,27,21,8.68008528980488,2,21,0.00178878042087588,0.546276611672478,0.0245576877458146,0.00697763187420792,0.042841821058968,0.345667951142356,0.892370870964663,0.0597544928272681,3.09460856400436,2113.88640658024,,0.718816670460909,0.00215923790448922,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,SLE,FALSE
