location_name,IHD_to_DD_status,IHD_to_DD_p,IHD_to_DD_BG_p,IHD_to_DD_error,DD_to_IHD_status,DD_to_IHD_p,DD_to_IHD_BG_p,DD_to_IHD_error,IHD_to_DD_q,DD_to_IHD_q,direction
Republic of Sudan,fit_ok,0.467821687499881,0.70852486931002,,fit_ok,0.91353949026787,0.0000243809157212854,,0.615713704838553,0.922584435716067,Neither
Republic of Suriname,fit_ok,0.375201243950209,0.262277875206962,,fit_ok,0.0551983221838585,0.0000662776591609809,,0.554645317143787,0.0699407312143301,Neither
Republic of Tajikistan,fit_ok,0.317852199789048,0.0562901244069856,,fit_ok,0.0000000000623622879322384,0.000055703467597417,,0.545021320493047,0.000000000181741524831095,DD_to_IHD
Republic of Trinidad and Tobago,fit_ok,0.357290711285052,0.302702356175531,,fit_ok,0.0000000000000565910504373813,0.0000205162555955794,,0.550378782615071,0.00000000000021378841276344,DD_to_IHD
Republic of Tunisia,fit_ok,0.230292578966404,0.264918130648413,,fit_ok,0.000000039201943987909,0.0000399756724846946,,0.545021320493047,0.0000000908772337901527,DD_to_IHD
Republic of Turkey,fit_ok,0.191815812623202,0.730993571249894,,fit_ok,0.00373410458805317,0.00000718983014001835,,0.545021320493047,0.00521751599974553,DD_to_IHD
Republic of Uganda,fit_ok,0.203318700781502,0.913963335902833,,fit_ok,0.00000159176998041169,0.00000757317266741048,,0.545021320493047,0.00000324721076003985,DD_to_IHD
Republic of Uzbekistan,fit_ok,0.224093811102615,0.791491087418471,,fit_ok,0.00000000000000000105797149933417,0.0000474788336072364,,0.545021320493047,0.0000000000000000102774374221033,DD_to_IHD
Republic of Vanuatu,fit_ok,0.579883686512692,0.0389025523755698,,fit_ok,0.0000000000111945460560802,0.00147864856400174,,0.730223901534502,0.0000000000335836381682407,DD_to_IHD
Republic of Yemen,fit_ok,0.236713938015944,0.0954505767082323,,fit_ok,0.0268788093901648,0.000413421198570638,,0.545021320493047,0.0349253319464561,DD_to_IHD
Republic of Zambia,fit_ok,0.181006529630314,0.160389940407097,,fit_ok,0.00000889541154417599,0.0000109865805598966,,0.545021320493047,0.0000166482931652468,DD_to_IHD
Republic of Zimbabwe,fit_ok,0.3274791707906,0.662994940003026,,fit_ok,0.000367266967801013,0.000142887478642711,,0.545021320493047,0.000563326777679749,DD_to_IHD
Republic of the Congo,fit_ok,0.222208543258674,0.175218113000433,,fit_ok,0.0000000000000000000151227568694572,0.0000678139425079926,,0.545021320493047,0.000000000000000000192815150085579,DD_to_IHD
Republic of the Gambia,fit_ok,0.151544680836023,0.289656317145118,,fit_ok,0.000000000000409193678510462,0.0000315607005114662,,0.545021320493047,0.00000000000139125850693557,DD_to_IHD
Republic of the Marshall Islands,fit_ok,0.508338557243905,0.000990230619823769,,fit_ok,0.0000101121328274788,0.000125973832770265,,0.660516341896539,0.0000186114043085826,DD_to_IHD
Republic of the Niger,fit_ok,0.063657993955325,0.0132654854192378,,fit_ok,0.0000000000000000230184624889013,0.0000320254975637173,,0.545021320493047,0.000000000000000151476333797931,DD_to_IHD
Republic of the Philippines,fit_ok,0.145951821041697,0.00135351292738812,,fit_ok,0.0000000000000000193796602482322,0.00000944960681175376,,0.545021320493047,0.000000000000000136325885884116,DD_to_IHD
Republic of the Union of Myanmar,fit_ok,0.335959496168567,0.875678619040697,,fit_ok,0.00000845824763167087,0.00000554706516875681,,0.545021320493047,0.0000161260048304753,DD_to_IHD
Romania,fit_ok,0.230335022156796,0.0276135589079553,,fit_ok,0.0118414877462724,0.0000842191669838396,,0.545021320493047,0.0156861266249323,DD_to_IHD
Russian Federation,fit_ok,0.184169291082419,0.33195314501544,,fit_ok,0.394126922595989,0.0000243698403327462,,0.545021320493047,0.429956642831989,Neither
Saint Kitts and Nevis,fit_ok,0.267385346290784,0.00185840106606212,,fit_ok,0.017599352329419,0.00000661508251620013,,0.545021320493047,0.0230145376615479,DD_to_IHD
Saint Lucia,fit_ok,0.865807089480573,0.448184386651724,,fit_ok,0.360970858059374,0.0000935973044718008,,0.919694360854856,0.400206820891914,Neither
Saint Vincent and the Grenadines,fit_ok,0.341398236527128,0.584875963641697,,fit_ok,0.000000887135440791688,0.00003836081979682,,0.545021320493047,0.00000184669010123984,DD_to_IHD
Slovak Republic,fit_ok,0.673648461034443,0.517460985320363,,fit_ok,0.000000000202884773991868,0.0000238595396556105,,0.815858332532234,0.000000000566965669785493,DD_to_IHD
Socialist Republic of Viet Nam,fit_ok,0.0102065038976789,0.0196083840661517,,fit_ok,0.000000429617009024062,0.00000965765192102812,,0.545021320493047,0.000000912936144176131,DD_to_IHD
Solomon Islands,fit_ok,0.938853389641156,0.0328244260889994,,fit_ok,0.00000000000503738246161733,0.0000152405284824983,,0.949059855479497,0.0000000000158096311103067,DD_to_IHD
State of Eritrea,fit_ok,0.219528400623529,0.00167265246647846,,fit_ok,0.00000000000000000000115726658269863,0.0000098595317844004,,0.545021320493047,0.0000000000000000000168630273478943,DD_to_IHD
State of Israel,fit_ok,0.693131455392161,0.106835691963124,,fit_ok,0.766923218476634,0.0000406382174846709,,0.822086144767446,0.790163316006229,Neither
State of Kuwait,fit_ok,0.314458434949836,0.723472124277764,,fit_ok,0.0000000000000000221933229499015,0.000279886943112946,,0.545021320493047,0.00000000000000015091459605933,DD_to_IHD
State of Libya,fit_ok,0.232141145746508,0.110151620056903,,fit_ok,0.0000000000000000000000265289577002664,0.0000339709149644667,,0.545021320493047,0.000000000000000000000676488421356794,DD_to_IHD
State of Qatar,fit_ok,0.504955196056899,0.424217069037304,,fit_ok,0.536222655360503,0.0483291610601396,,0.660326025612867,0.566784568360325,Neither
Sultanate of Oman,fit_ok,0.566950453118408,0.356593163932445,,fit_ok,0.52984578007343,0.00000415005244419739,,0.718372002709038,0.56296114132802,Neither
Swiss Confederation,fit_ok,0.313256059646891,0.146556642049647,,fit_ok,0.414198503865645,0.000105201672953192,,0.545021320493047,0.444718393624166,Neither
Syrian Arab Republic,fit_ok,0.415397083699908,0.466311710653126,,fit_ok,0.0000000000000511865204341785,0.000618680614037272,,0.576469422277424,0.000000000000197019814501366,DD_to_IHD
Taiwan (Province of China),fit_ok,0.141785562746877,0.140624838916587,,fit_ok,0.000732946988160833,0.00000882086146287342,,0.545021320493047,0.00108348685206384,DD_to_IHD
Togolese Republic,fit_ok,0.164263483284054,0.570729187629576,,fit_ok,0.00000560198222148719,0.0000324800266692706,,0.545021320493047,0.0000109885035883018,DD_to_IHD
Tokelau,fit_ok,0.369751631014832,0.0242443417271473,,fit_ok,0.196140502074536,0.000607304808121174,,0.554627446522248,0.227344672859121,Neither
Turkmenistan,fit_ok,0.163878707061103,0.573650828544088,,fit_ok,0.000000000111663277371549,0.0000609367811448826,,0.545021320493047,0.000000000320835332166142,DD_to_IHD
Tuvalu,fit_ok,0.817553501443169,0.484704200896207,,fit_ok,0.222937823937229,0.0195354084339611,,0.9064180124696,0.256945288605619,Neither
Ukraine,fit_ok,0.219986097084486,0.790413542846899,,fit_ok,0.00000000359996058127513,0.000152606300095824,,0.545021320493047,0.00000000941528152025802,DD_to_IHD
Union of the Comoros,fit_ok,0.294635749244986,0.865151367942844,,fit_ok,0.0000604078493114791,0.0000242205766121529,,0.545021320493047,0.000101844638508609,DD_to_IHD
United Arab Emirates,fit_ok,0.226171429417925,0.814609201073555,,fit_ok,0.00000000000000000000371322599456293,0.00000937282397541664,,0.545021320493047,0.0000000000000000000504998735260558,DD_to_IHD
United Kingdom of Great Britain and Northern Ireland,fit_ok,0.164602727510856,0.480578284507729,,fit_ok,0.000792450816169205,0.00102343358107933,,0.545021320493047,0.00116302134171596,DD_to_IHD
United Mexican States,fit_ok,0.244775880950254,0.00371496967369596,,fit_ok,0.0000000000000000261111357076843,0.00000440135235193144,,0.545021320493047,0.000000000000000166458490136487,DD_to_IHD
United Republic of Tanzania,fit_ok,0.391229496740633,0.0404144922646938,,fit_ok,0.0000000000000000132064656624339,0.00000621636822025111,,0.55827985258979,0.00000000000000009621853554059,DD_to_IHD
United States Virgin Islands,fit_ok,0.317649007751488,0.289268098115562,,fit_ok,0.0000000111721880813588,0.000456671602548137,,0.545021320493047,0.0000000277942240072828,DD_to_IHD
United States of America,fit_ok,0.0804610389345233,0.614052219521829,,fit_ok,0.0000354337506881285,0.0000794086161532135,,0.545021320493047,0.000061258348647273,DD_to_IHD
