location_name,sex_name,n_age_groups,correlation,p_value,fdr_pvalue,bh_family,small_island_excluded,fdr_pvalue_SID_excluded,significant_full_BH,significant_SID_excluded_BH,bh_family_SID_excluded
Republic of Korea,Female,20,0.552047349071001,0.0116117882776215,0.0504001023113785,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0439589127652814,FALSE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Korea,Male,20,0.472208547456386,0.0355299281653136,0.0647152263011069,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0607447158955362,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Latvia,Female,20,0.272169539622389,0.245688558177661,0.382598976093456,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.394590714648971,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Latvia,Male,20,0.588821744960068,0.00630524043264922,0.014784701704143,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0135477463350166,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Liberia,Female,20,0.729147536767747,0.000264862306993218,0.00385942218761546,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0032394697547632,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Liberia,Male,20,0.838714844359805,0.00000384487479194701,0.000208186294180673,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000194715416321923,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Lithuania,Female,20,0.163094437413257,0.492058439895139,0.634754853623124,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.666422627340702,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Lithuania,Male,20,0.345859962739889,0.135258004268158,0.202887006402236,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.193747952059794,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Madagascar,Female,20,0.641324004004613,0.0023072526755852,0.0144771305699882,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0132291020725754,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Madagascar,Male,20,0.740593083831231,0.000188080463720926,0.00107406048840248,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000913238597090879,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Malawi,Female,20,0.642628999221147,0.00224510976260588,0.0144771305699882,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0132291020725754,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Malawi,Male,20,0.744286152695629,0.000167786269798024,0.00103722421329688,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000889267229929527,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Mali,Female,20,0.730490660633225,0.000254654722395236,0.00385942218761546,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0032394697547632,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Mali,Male,20,0.761995647962567,0.0000944178098229464,0.000664180455306244,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000577401221609557,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Malta,Female,20,0.159090811142572,0.502888855255018,0.637291531595,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.666422627340702,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Malta,Male,20,0.517435179796996,0.0194613414876461,0.03710386601383,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0347680145678172,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Moldova,Female,20,0.244592054245232,0.298660622380083,0.436931277443121,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.454065837342851,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Moldova,Male,20,0.601683464629962,0.00500671575046482,0.01245573186701,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0110564972822765,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Mozambique,Female,20,0.604243296073551,0.00477667059519249,0.0249522973628287,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.022226416138318,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Mozambique,Male,20,0.688232008784275,0.00079478636804268,0.00321840999861667,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00266524578010443,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Namibia,Female,20,0.599932133639689,0.00516930629460421,0.0257204508316892,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0228311028011686,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Namibia,Male,20,0.632380937825859,0.00277295465621161,0.00809527348414565,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00690107183505983,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Nicaragua,Female,20,0.403312994438127,0.0778467237820699,0.162291780346961,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.167516595215046,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Nicaragua,Male,20,0.654188917269866,0.00175314355848961,0.00567684580844254,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00472457331864149,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Panama,Female,20,0.477482537808572,0.0332496511229098,0.100296591902772,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0949393154723268,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Panama,Male,20,0.705694810221728,0.000508304983400262,0.00230431592474785,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00192429743715814,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Paraguay,Female,20,-0.057334281249021,0.810257541511856,0.883917318012934,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.894659368752674,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Paraguay,Male,20,0.459892744039301,0.041329078701907,0.0733141917842525,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0691718264589812,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Peru,Female,20,0.331625445114976,0.153184071321054,0.269392677150818,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.276775765227814,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Peru,Male,20,0.568737929627651,0.0088762342268851,0.0192633168328145,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0178648258490472,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Poland,Female,20,0.396332835951362,0.0836311571648829,0.168918376847882,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.174965184068637,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Poland,Male,20,0.366946113691401,0.111504942290502,0.168496357238981,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.161175325674453,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Rwanda,Female,20,0.64613921762798,0.0020848547323245,0.0141770121798066,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0132291020725754,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Rwanda,Male,20,0.76060765629003,0.0000989407820544423,0.000672797317970208,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000582651272098383,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of San Marino,Female,20,-0.0376009890105358,0.874942082170419,0.92962596230607,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.932281885653942,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of San Marino,Male,20,0.06488535978556,0.785792730372643,0.83927600521476,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.855760576227741,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Senegal,Female,20,0.690567392915587,0.000749972206721108,0.0072854442938622,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00662475449270312,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Senegal,Male,20,0.76445497150245,0.0000868392680883359,0.000632686096072162,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000552297745041816,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Serbia,Female,20,0.321117911302595,0.167432169253058,0.287026575862385,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.292546317705893,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Serbia,Male,20,0.7783278946462,0.0000531370565608982,0.000441821323046485,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000391319019409486,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Sierra Leone,Female,20,0.7518926372685,0.000131823706031218,0.00321524701537945,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00278444594469135,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Sierra Leone,Male,20,0.829481589050031,0.00000612312629943155,0.000208186294180673,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000194715416321923,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Slovenia,Female,20,0.536200124656152,0.0148050754524236,0.0570868992094841,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0522323227421814,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Slovenia,Male,20,0.805394877722604,0.0000183098445854643,0.000255941546853589,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00022798154593681,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of South Africa,Female,20,0.561797979055097,0.00994160533205503,0.0450686108386495,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0395178811949187,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of South Africa,Male,20,0.591238274571453,0.00604220420510663,0.014370013567648,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0131604173782459,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of South Sudan,Female,20,0.656043054996852,0.00168336562226667,0.0129123327378685,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.011725453166226,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of South Sudan,Male,20,0.780825774422983,0.0000484617921433306,0.000441821323046485,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000391319019409486,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Sudan,Female,20,-0.162374412776089,0.49399773957774,0.634754853623124,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.666422627340702,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Sudan,Male,20,-0.0435642012203027,0.855295322588674,0.894770491323536,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.906613041943995,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Tajikistan,Female,20,0.489238136153953,0.0285783473456027,0.0898099716141456,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0857350420368081,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Tajikistan,Male,20,0.662985425772494,0.00144241046542198,0.00498731754145904,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00416987752731081,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Tunisia,Female,20,0.018543119524265,0.938151065195081,0.952153319899485,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.950102034178458,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Tunisia,Male,20,0.170440146883338,0.47248910362694,0.550787297942261,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.569134602096087,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Turkey,Female,20,-0.177569383493999,0.453878466681166,0.617274714686385,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.660202836965815,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Turkey,Male,20,-0.0885930884122835,0.710324053607811,0.779589581712708,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.79589831157041,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Uganda,Female,20,0.60294079510713,0.00489260732604485,0.0249522973628287,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.022226416138318,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Uganda,Male,20,0.691231452845695,0.000737626998287031,0.00307093689082764,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00254962375494865,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Uzbekistan,Female,20,0.448457053417893,0.0473449279772902,0.119239077868731,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.115812977667525,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Uzbekistan,Male,20,0.608709078842445,0.00439624225186616,0.0113523217643126,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00998575025781028,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Yemen,Female,20,-0.0632926721768882,0.790937636793275,0.872169069761233,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.88562735387416,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Yemen,Male,20,0.131671072255521,0.580021090978266,0.661029623237801,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.683135951596625,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Zambia,Female,20,0.63917218689762,0.00241285509499803,0.0144771305699882,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0132291020725754,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Zambia,Male,20,0.708293676777471,0.000474323057997328,0.00219913417798761,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00183944795662378,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of Zimbabwe,Female,20,0.811011025679192,0.0000143800810146941,0.00146676826349879,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00114321644066818,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of Zimbabwe,Male,20,0.82143394128951,0.00000898793554819376,0.000229192356478941,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000204154536023258,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of the Congo,Female,20,0.473622126948491,0.0349071471818471,0.100296591902772,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0956937310674774,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of the Congo,Male,20,0.687735385599564,0.000804602499654168,0.00321840999861667,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00266524578010443,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of the Gambia,Female,20,0.710229458177206,0.00045028383726101,0.00483462646322347,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00447469563278129,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of the Gambia,Male,20,0.832128222958224,0.0000053737883272872,0.000208186294180673,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000194715416321923,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of the Niger,Female,20,0.776340657734102,0.0000571294738720899,0.00291360316747658,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00278444594469135,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of the Niger,Male,20,0.833922034613633,0.00000491249812383578,0.000208186294180673,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000194715416321923,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of the Philippines,Female,20,0.449335898514137,0.0468600584007023,0.119239077868731,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.115812977667525,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of the Philippines,Male,20,0.474860815738561,0.0343684420618335,0.0634822309895509,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0596972450306151,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Republic of the Union of Myanmar,Female,20,0.199069844365181,0.400116578854756,0.562922635078415,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.600174868282134,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Republic of the Union of Myanmar,Male,20,0.341599753925031,0.140459647328033,0.209151591641742,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.199402535046047,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Romania,Female,20,0.287557996191939,0.218934851618071,0.351674879764461,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.35887259182756,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Romania,Male,20,0.526053387842132,0.0171961524169756,0.0333184960276042,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0310703208443082,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Russian Federation,Female,20,0.303723248438925,0.192969803898623,0.322670819633762,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.329916116342807,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Russian Federation,Male,20,0.53356781687366,0.0153979898842238,0.0302037493882851,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0281411539263401,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Slovak Republic,Female,20,0.325128531015723,0.161890487735097,0.282270593999657,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.289220084830117,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Slovak Republic,Male,20,0.60372332877916,0.00482267835559594,0.0122978298067696,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.0108000825146444,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Socialist Republic of Viet Nam,Female,20,0.379127697389968,0.099238804956212,0.189202955243619,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.194802098617749,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Socialist Republic of Viet Nam,Male,20,0.37924016028273,0.0991303528715065,0.153201454437783,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.145941908394162,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
State of Eritrea,Female,20,0.647793644216538,0.0020127085396549,0.014158363520331,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0132291020725754,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
State of Eritrea,Male,20,0.751776302415268,0.000132319308825475,0.000870746419367641,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000751384646544662,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
State of Israel,Female,20,0.316255585602273,0.174323511941508,0.296349970300564,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.301276504333693,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
State of Israel,Male,20,0.385349321686262,0.0933679655873478,0.146515884460146,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.140051948381022,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
State of Kuwait,Female,20,0.0844595312286252,0.723318487169556,0.824340622249103,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.839471820875616,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
State of Kuwait,Male,20,0.266235414183014,0.256541041151905,0.353610624290463,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.339916879526274,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
State of Libya,Female,20,-0.0741286161234285,0.756108669909337,0.856923159230582,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.87116868489554,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
State of Libya,Male,20,0.0973074828540985,0.683183589533616,0.757442675352487,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.775901362398892,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
State of Qatar,Female,20,-0.0304092472876118,0.898729482497397,0.930327416291984,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.932281885653942,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
State of Qatar,Male,20,0.253046644295514,0.281733212603112,0.378115627441018,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.367176891835203,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Sultanate of Oman,Female,20,-0.0305020322567383,0.898422013704795,0.930327416291984,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.932281885653942,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Sultanate of Oman,Male,20,0.108382619239656,0.649227181246522,0.727705192166431,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.748022621870993,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Swiss Confederation,Female,20,0.0721256269614425,0.762514800981972,0.859408946963107,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.871471024204889,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Swiss Confederation,Male,20,0.30529403366237,0.190562259671944,0.273270357710722,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.258115159657224,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Syrian Arab Republic,Female,20,-0.137552460167571,0.563058743717997,0.696145355869523,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.721986614928722,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Syrian Arab Republic,Male,20,0.0367002368109147,0.877916172338471,0.913749485495143,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.924428287429251,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Taiwan (Province of China),Female,20,0.669631393373602,0.00123957449352165,0.010536383194934,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00938534973666392,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Taiwan (Province of China),Male,20,0.730853559002736,0.00025195510152882,0.00133384841196174,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00112625190666868,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Togolese Republic,Female,20,0.748829931526703,0.000145415469654846,0.00321524701537945,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.00278444594469135,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
