"location_name","origin","specification","model","n_train","n_forecast","future_SDI","status","message","roots","p_IHD","d_IHD","q_IHD","p_DD","d_DD","q_DD","clip_low_IHD","clip_high_IHD","clip_low_DD","clip_high_DD","zero_floor_IHD","zero_floor_DD","residual_lb_IHD","residual_lb_DD","warning"
"Saint Kitts and Nevis",2015,"Harmonized","ARIMAX",24,6,0.73222,"ok","",,4,0,0,1,0,0,0,0,0,0,0,0,0.0705488729457368,2.33138286453993e-10,""
"Saint Lucia",2015,"Harmonized","ARIMAX",24,6,0.65216,"ok","",,2,0,0,2,0,1,0,0,0,0,0,0,0.00385816552848472,0.0217503723489381,""
"Saint Vincent and the Grenadines",2015,"Harmonized","ARIMAX",24,6,0.60375,"ok","",,4,0,0,2,0,2,0,0,0,0,0,0,0.0315274973828857,0.285065342825539,""
"Slovak Republic",2015,"Harmonized","ARIMAX",24,6,0.80039,"ok","",,5,0,0,1,0,0,0,0,0,0,0,0,0.255453321747566,2.5596191832733e-12,""
"Socialist Republic of Viet Nam",2015,"Harmonized","ARIMAX",24,6,0.59285,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.138370753789081,0.00205792673276362,""
"Solomon Islands",2015,"Harmonized","ARIMAX",24,6,0.40623,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.55202010252807,0.345598706392021,""
"State of Eritrea",2015,"Harmonized","ARIMAX",24,6,0.37694,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.505864120769464,0.730153075804879,""
"State of Israel",2015,"Harmonized","ARIMAX",24,6,0.78887,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.0205676832827071,0.124246177045306,""
"State of Kuwait",2015,"Harmonized","ARIMAX",24,6,0.817,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.641904070669189,0.159479055605121,""
"State of Libya",2015,"Harmonized","ARIMAX",24,6,0.71365,"ok","",,4,0,0,1,0,1,0,0,0,0,0,0,0.347525287373565,0.000789511744496707,""
"State of Qatar",2015,"Harmonized","ARIMAX",24,6,0.81187,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.795613642735399,0.292632410979137,""
"Sultanate of Oman",2015,"Harmonized","ARIMAX",24,6,0.7436,"ok","",,3,0,1,2,0,1,0,0,0,0,0,0,0.461293501686413,0.283611289703917,""
"Swiss Confederation",2015,"Harmonized","ARIMAX",24,6,0.92183,"ok","",,4,0,0,4,0,0,0,0,0,0,0,0,0.407453533662305,0.41116919301519,""
"Syrian Arab Republic",2015,"Harmonized","ARIMAX",24,6,0.60228,"ok","",,4,0,0,2,0,5,0,0,0,0,0,0,0.619090578014626,0.908431990101465,""
"Taiwan (Province of China)",2015,"Harmonized","ARIMAX",24,6,0.85006,"ok","",,3,0,0,4,0,0,0,0,0,0,0,0,0.419974814087921,0.526253811037532,""
"Togolese Republic",2015,"Harmonized","ARIMAX",24,6,0.3656,"ok","",,2,0,2,3,0,0,0,0,0,0,0,0,0.0113054780512402,0.0034544105533485,""
"Tokelau",2015,"Harmonized","ARIMAX",24,6,0.6588,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.925543305914752,0.0829117747813369,""
"Turkmenistan",2015,"Harmonized","ARIMAX",24,6,0.65335,"ok","",,2,0,2,4,0,0,0,0,0,0,0,0,0.171130716402457,0.947480176682929,""
"Tuvalu",2015,"Harmonized","ARIMAX",24,6,0.54405,"ok","",,2,0,0,3,0,1,0,0,0,0,0,0,0.376008372262029,0.363813336747444,""
"Ukraine",2015,"Harmonized","ARIMAX",24,6,0.74379,"ok","",,1,0,0,1,0,0,0,0,0,0,0,0,1.30958857513797e-06,0.044889108037004,""
"Union of the Comoros",2015,"Harmonized","ARIMAX",24,6,0.44471,"ok","",,3,0,1,0,0,0,0,0,0,0,0,0,0.763832054470395,0.000219984514425842,""
"United Arab Emirates",2015,"Harmonized","ARIMAX",24,6,0.83418,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.0383622182059391,0.213101731606825,""
"United Kingdom of Great Britain and Northern Ireland",2015,"Harmonized","ARIMAX",24,6,0.83895,"ok","",,4,0,0,2,0,2,0,0,0,0,0,0,0.883054647051461,0.837082055543079,""
"United Mexican States",2015,"Harmonized","ARIMAX",24,6,0.6289,"ok","",,2,0,1,2,0,1,0,0,0,0,0,0,0.717204257623317,0.346951754040145,""
"United Republic of Tanzania",2015,"Harmonized","ARIMAX",24,6,0.39428,"ok","",,2,0,1,1,0,0,0,0,0,0,0,0,0.51376865233311,3.68309902080144e-05,""
"United States Virgin Islands",2015,"Harmonized","ARIMAX",24,6,0.80789,"ok","",,2,0,1,3,0,1,0,0,0,0,0,0,0.611385701510668,0.351951117129392,""
"United States of America",2015,"Harmonized","ARIMAX",24,6,0.84437,"ok","",,2,0,0,2,0,2,0,0,0,0,0,0,0.00792154447594673,0.58480554880705,""
"American Samoa",2015,"Benchmark","Persistence",24,6,0.69716,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Antigua and Barbuda",2015,"Benchmark","Persistence",24,6,0.72837,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Arab Republic of Egypt",2015,"Benchmark","Persistence",24,6,0.54437,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Argentine Republic",2015,"Benchmark","Persistence",24,6,0.69171,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Australia",2015,"Benchmark","Persistence",24,6,0.82486,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Barbados",2015,"Benchmark","Persistence",24,6,0.7326,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Belize",2015,"Benchmark","Persistence",24,6,0.58328,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Bermuda",2015,"Benchmark","Persistence",24,6,0.808,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Bolivarian Republic of Venezuela",2015,"Benchmark","Persistence",24,6,0.61068,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Bosnia and Herzegovina",2015,"Benchmark","Persistence",24,6,0.70045,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Brunei Darussalam",2015,"Benchmark","Persistence",24,6,0.79137,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Burkina Faso",2015,"Benchmark","Persistence",24,6,0.25021,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Canada",2015,"Benchmark","Persistence",24,6,0.85953,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Central African Republic",2015,"Benchmark","Persistence",24,6,0.29083,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Commonwealth of Dominica",2015,"Benchmark","Persistence",24,6,0.72479,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Commonwealth of the Bahamas",2015,"Benchmark","Persistence",24,6,0.78996,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Cook Islands",2015,"Benchmark","Persistence",24,6,0.74655,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Czech Republic",2015,"Benchmark","Persistence",24,6,0.81656,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Democratic People's Republic of Korea",2015,"Benchmark","Persistence",24,6,0.55732,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Democratic Republic of Sao Tome and Principe",2015,"Benchmark","Persistence",24,6,0.45405,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Democratic Republic of Timor-Leste",2015,"Benchmark","Persistence",24,6,0.42638,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Democratic Republic of the Congo",2015,"Benchmark","Persistence",24,6,0.33242,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Democratic Socialist Republic of Sri Lanka",2015,"Benchmark","Persistence",24,6,0.66976,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Dominican Republic",2015,"Benchmark","Persistence",24,6,0.59292,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Eastern Republic of Uruguay",2015,"Benchmark","Persistence",24,6,0.6806,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federal Democratic Republic of Ethiopia",2015,"Benchmark","Persistence",24,6,0.31074,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federal Democratic Republic of Nepal",2015,"Benchmark","Persistence",24,6,0.39502,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federal Republic of Germany",2015,"Benchmark","Persistence",24,6,0.88887,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federal Republic of Nigeria",2015,"Benchmark","Persistence",24,6,0.45724,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federal Republic of Somalia",2015,"Benchmark","Persistence",24,6,0.06981,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federated States of Micronesia",2015,"Benchmark","Persistence",24,6,0.56715,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Federative Republic of Brazil",2015,"Benchmark","Persistence",24,6,0.62815,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"French Republic",2015,"Benchmark","Persistence",24,6,0.82024,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Gabonese Republic",2015,"Benchmark","Persistence",24,6,0.58836,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Georgia",2015,"Benchmark","Persistence",24,6,0.69732,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Grand Duchy of Luxembourg",2015,"Benchmark","Persistence",24,6,0.87011,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Greenland",2015,"Benchmark","Persistence",24,6,0.81772,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Grenada",2015,"Benchmark","Persistence",24,6,0.63894,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Guam",2015,"Benchmark","Persistence",24,6,0.77672,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Hashemite Kingdom of Jordan",2015,"Benchmark","Persistence",24,6,0.69295,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Hellenic Republic",2015,"Benchmark","Persistence",24,6,0.78249,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Hungary",2015,"Benchmark","Persistence",24,6,0.77405,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Independent State of Papua New Guinea",2015,"Benchmark","Persistence",24,6,0.39829,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Independent State of Samoa",2015,"Benchmark","Persistence",24,6,0.572,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Ireland",2015,"Benchmark","Persistence",24,6,0.84744,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Islamic Republic of Afghanistan",2015,"Benchmark","Persistence",24,6,0.29185,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Islamic Republic of Iran",2015,"Benchmark","Persistence",24,6,0.66206,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Islamic Republic of Mauritania",2015,"Benchmark","Persistence",24,6,0.45452,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Islamic Republic of Pakistan",2015,"Benchmark","Persistence",24,6,0.46479,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Jamaica",2015,"Benchmark","Persistence",24,6,0.66247,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Japan",2015,"Benchmark","Persistence",24,6,0.8561,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Bahrain",2015,"Benchmark","Persistence",24,6,0.71993,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Belgium",2015,"Benchmark","Persistence",24,6,0.83588,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Bhutan",2015,"Benchmark","Persistence",24,6,0.44181,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Cambodia",2015,"Benchmark","Persistence",24,6,0.43949,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Denmark",2015,"Benchmark","Persistence",24,6,0.87854,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Eswatini",2015,"Benchmark","Persistence",24,6,0.55537,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Lesotho",2015,"Benchmark","Persistence",24,6,0.47975,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Morocco",2015,"Benchmark","Persistence",24,6,0.51558,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Norway",2015,"Benchmark","Persistence",24,6,0.89891,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Saudi Arabia",2015,"Benchmark","Persistence",24,6,0.7823,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Spain",2015,"Benchmark","Persistence",24,6,0.75227,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Sweden",2015,"Benchmark","Persistence",24,6,0.87239,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Thailand",2015,"Benchmark","Persistence",24,6,0.65402,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of Tonga",2015,"Benchmark","Persistence",24,6,0.59497,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kingdom of the Netherlands",2015,"Benchmark","Persistence",24,6,0.8744,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Kyrgyz Republic",2015,"Benchmark","Persistence",24,6,0.57546,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Lao People's Democratic Republic",2015,"Benchmark","Persistence",24,6,0.45275,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Lebanese Republic",2015,"Benchmark","Persistence",24,6,0.7187,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Malaysia",2015,"Benchmark","Persistence",24,6,0.71466,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Mongolia",2015,"Benchmark","Persistence",24,6,0.59686,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Montenegro",2015,"Benchmark","Persistence",24,6,0.77056,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"New Zealand",2015,"Benchmark","Persistence",24,6,0.82746,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"North Macedonia",2015,"Benchmark","Persistence",24,6,0.7286,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Northern Mariana Islands",2015,"Benchmark","Persistence",24,6,0.7438,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Palestine",2015,"Benchmark","Persistence",24,6,0.5792,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"People's Democratic Republic of Algeria",2015,"Benchmark","Persistence",24,6,0.62675,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"People's Republic of Bangladesh",2015,"Benchmark","Persistence",24,6,0.42548,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"People's Republic of China",2015,"Benchmark","Persistence",24,6,0.67194,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Plurinational State of Bolivia",2015,"Benchmark","Persistence",24,6,0.567,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Portuguese Republic",2015,"Benchmark","Persistence",24,6,0.72576,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Principality of Andorra",2015,"Benchmark","Persistence",24,6,0.85359,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Principality of Monaco",2015,"Benchmark","Persistence",24,6,0.89836,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Puerto Rico",2015,"Benchmark","Persistence",24,6,0.7918,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Albania",2015,"Benchmark","Persistence",24,6,0.67967,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Angola",2015,"Benchmark","Persistence",24,6,0.41137,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Armenia",2015,"Benchmark","Persistence",24,6,0.67805,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Austria",2015,"Benchmark","Persistence",24,6,0.83758,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Azerbaijan",2015,"Benchmark","Persistence",24,6,0.67624,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Belarus",2015,"Benchmark","Persistence",24,6,0.75821,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Benin",2015,"Benchmark","Persistence",24,6,0.33222,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Botswana",2015,"Benchmark","Persistence",24,6,0.61541,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Bulgaria",2015,"Benchmark","Persistence",24,6,0.74898,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Burundi",2015,"Benchmark","Persistence",24,6,0.26733,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cabo Verde",2015,"Benchmark","Persistence",24,6,0.49523,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cameroon",2015,"Benchmark","Persistence",24,6,0.43083,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Chad",2015,"Benchmark","Persistence",24,6,0.21243,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Chile",2015,"Benchmark","Persistence",24,6,0.7361,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Colombia",2015,"Benchmark","Persistence",24,6,0.62089,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Costa Rica",2015,"Benchmark","Persistence",24,6,0.66203,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Croatia",2015,"Benchmark","Persistence",24,6,0.77787,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cuba",2015,"Benchmark","Persistence",24,6,0.64282,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cyprus",2015,"Benchmark","Persistence",24,6,0.82273,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Côte d'Ivoire",2015,"Benchmark","Persistence",24,6,0.38349,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Djibouti",2015,"Benchmark","Persistence",24,6,0.44586,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Ecuador",2015,"Benchmark","Persistence",24,6,0.62855,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of El Salvador",2015,"Benchmark","Persistence",24,6,0.52939,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Equatorial Guinea",2015,"Benchmark","Persistence",24,6,0.61313,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Estonia",2015,"Benchmark","Persistence",24,6,0.82322,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Fiji",2015,"Benchmark","Persistence",24,6,0.64503,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Finland",2015,"Benchmark","Persistence",24,6,0.84088,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Ghana",2015,"Benchmark","Persistence",24,6,0.52154,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guatemala",2015,"Benchmark","Persistence",24,6,0.50066,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guinea",2015,"Benchmark","Persistence",24,6,0.29236,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guinea-Bissau",2015,"Benchmark","Persistence",24,6,0.31709,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guyana",2015,"Benchmark","Persistence",24,6,0.60761,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Haiti",2015,"Benchmark","Persistence",24,6,0.43176,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Honduras",2015,"Benchmark","Persistence",24,6,0.48229,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Iceland",2015,"Benchmark","Persistence",24,6,0.85772,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of India",2015,"Benchmark","Persistence",24,6,0.52124,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Indonesia",2015,"Benchmark","Persistence",24,6,0.62222,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Iraq",2015,"Benchmark","Persistence",24,6,0.59949,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Italy",2015,"Benchmark","Persistence",24,6,0.7899,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kazakhstan",2015,"Benchmark","Persistence",24,6,0.70823,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kenya",2015,"Benchmark","Persistence",24,6,0.47308,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kiribati",2015,"Benchmark","Persistence",24,6,0.50006,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Korea",2015,"Benchmark","Persistence",24,6,0.86391,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Latvia",2015,"Benchmark","Persistence",24,6,0.80699,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Liberia",2015,"Benchmark","Persistence",24,6,0.31849,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Lithuania",2015,"Benchmark","Persistence",24,6,0.82311,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Madagascar",2015,"Benchmark","Persistence",24,6,0.35044,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Malawi",2015,"Benchmark","Persistence",24,6,0.33614,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Maldives",2015,"Benchmark","Persistence",24,6,0.61845,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mali",2015,"Benchmark","Persistence",24,6,0.22983,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Malta",2015,"Benchmark","Persistence",24,6,0.77728,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mauritius",2015,"Benchmark","Persistence",24,6,0.69224,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Moldova",2015,"Benchmark","Persistence",24,6,0.69936,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mozambique",2015,"Benchmark","Persistence",24,6,0.28103,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Namibia",2015,"Benchmark","Persistence",24,6,0.58982,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Nauru",2015,"Benchmark","Persistence",24,6,0.58128,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Nicaragua",2015,"Benchmark","Persistence",24,6,0.49639,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Niue",2015,"Benchmark","Persistence",24,6,0.70423,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Palau",2015,"Benchmark","Persistence",24,6,0.73817,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Panama",2015,"Benchmark","Persistence",24,6,0.65796,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Paraguay",2015,"Benchmark","Persistence",24,6,0.60048,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Peru",2015,"Benchmark","Persistence",24,6,0.63628,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Poland",2015,"Benchmark","Persistence",24,6,0.78745,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Rwanda",2015,"Benchmark","Persistence",24,6,0.3899,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of San Marino",2015,"Benchmark","Persistence",24,6,0.88469,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Senegal",2015,"Benchmark","Persistence",24,6,0.36414,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Serbia",2015,"Benchmark","Persistence",24,6,0.76984,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Seychelles",2015,"Benchmark","Persistence",24,6,0.70172,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Sierra Leone",2015,"Benchmark","Persistence",24,6,0.317,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Singapore",2015,"Benchmark","Persistence",24,6,0.8454,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Slovenia",2015,"Benchmark","Persistence",24,6,0.82984,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of South Africa",2015,"Benchmark","Persistence",24,6,0.65842,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of South Sudan",2015,"Benchmark","Persistence",24,6,0.27583,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Sudan",2015,"Benchmark","Persistence",24,6,0.48655,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Suriname",2015,"Benchmark","Persistence",24,6,0.6161,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Tajikistan",2015,"Benchmark","Persistence",24,6,0.51578,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Trinidad and Tobago",2015,"Benchmark","Persistence",24,6,0.75151,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Tunisia",2015,"Benchmark","Persistence",24,6,0.65341,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Turkey",2015,"Benchmark","Persistence",24,6,0.66297,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Uganda",2015,"Benchmark","Persistence",24,6,0.37254,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Uzbekistan",2015,"Benchmark","Persistence",24,6,0.63981,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Vanuatu",2015,"Benchmark","Persistence",24,6,0.45033,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Yemen",2015,"Benchmark","Persistence",24,6,0.4302,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Zambia",2015,"Benchmark","Persistence",24,6,0.44674,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Zimbabwe",2015,"Benchmark","Persistence",24,6,0.44655,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Congo",2015,"Benchmark","Persistence",24,6,0.54841,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Gambia",2015,"Benchmark","Persistence",24,6,0.37584,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Marshall Islands",2015,"Benchmark","Persistence",24,6,0.54179,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Niger",2015,"Benchmark","Persistence",24,6,0.14544,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Philippines",2015,"Benchmark","Persistence",24,6,0.60622,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Union of Myanmar",2015,"Benchmark","Persistence",24,6,0.49737,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Romania",2015,"Benchmark","Persistence",24,6,0.74347,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Russian Federation",2015,"Benchmark","Persistence",24,6,0.78491,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Kitts and Nevis",2015,"Benchmark","Persistence",24,6,0.73222,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Lucia",2015,"Benchmark","Persistence",24,6,0.65216,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Vincent and the Grenadines",2015,"Benchmark","Persistence",24,6,0.60375,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Slovak Republic",2015,"Benchmark","Persistence",24,6,0.80039,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Socialist Republic of Viet Nam",2015,"Benchmark","Persistence",24,6,0.59285,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Solomon Islands",2015,"Benchmark","Persistence",24,6,0.40623,"ok","",,,,,,,,0,0,0,0,0,0,,,""
